Devices
1000
,,Seat Plate - Force,,,Seat Plate - Moment,,,Seat Plate - CoP,,,Foot Plate - Force,,,Foot Plate - Moment,,,Foot Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
13,9,-9.62127,-6.60858,-596.633,-208841,8109.88,4623.6,63.5927,428.648,7.86,4.82697,1.42365,-164.125,-2383.39,-3895.75,1950.76,72.2636,799.522,-478
14,0,-8.70575,-5.69305,-595.412,-210214,9025.4,5447.57,65.1583,431.672,7.86,2.08039,3.2547,-154.97,-3207.37,-874.511,1264.11,90.3569,805.697,-478
14,1,-10.2316,-5.38788,-593.581,-208566,8201.43,4898.25,63.8169,429.985,7.86,4.21662,2.33917,-153.749,-2566.5,-50.536,2088.09,95.6713,801.693,-478
14,2,-10.5368,-5.99823,-595.412,-209390,7743.67,5172.91,63.0056,430.288,7.86,5.13214,-2.54364,-153.749,-2383.39,-325.194,2637.4,93.8849,800.502,-478
14,3,-9.92645,-9.66034,-594.802,-208566,8109.88,4760.92,63.6346,429.264,7.86,3.91144,2.94953,-160.463,-2291.84,-1423.83,3461.38,87.1268,799.283,-478
14,4,-9.62127,-5.69305,-596.633,-209665,8201.43,5310.24,63.7462,430.029,7.86,4.82697,3.55988,-153.749,-3298.92,-325.194,2362.75,93.8849,806.456,-478
14,5,-9.01092,-5.0827,-596.022,-207468,8109.88,3936.95,63.6067,426.702,7.86,4.82697,-2.84881,-152.529,-2291.84,-874.511,2088.09,90.2666,800.026,-478
14,6,-8.70575,-6.91375,-594.802,-209116,8201.43,5584.9,63.7885,430.187,7.86,4.82697,3.2547,-161.074,-2291.84,-3346.43,2500.07,75.2242,799.229,-478
14,7,-9.3161,-5.69305,-594.802,-209665,9025.4,5172.91,65.1738,431.111,7.86,2.69074,3.55988,-154.36,-2932.71,-1149.17,2225.42,88.5553,803.999,-478
14,8,-11.1472,-6.91375,-594.802,-208566,8292.98,5172.91,63.9424,429.264,7.86,4.82697,3.55988,-150.698,-2383.39,-50.536,2225.42,95.6647,800.816,-478
14,9,-9.3161,-5.0827,-596.022,-209665,8109.88,5172.91,63.6067,430.389,7.86,4.52179,-0.102233,-150.698,-2108.73,1322.76,2774.73,104.778,798.993,-478
15,0,-11.1472,-8.74481,-594.802,-208566,8292.98,4898.25,63.9424,429.264,7.86,3.30109,5.39093,-158.022,-2200.29,-1698.49,4560.01,85.2516,798.924,-478
15,1,-9.92645,-5.38788,-597.243,-211038,8109.88,5172.91,63.5789,431.969,7.86,4.52179,5.69611,-152.529,-2841.15,1322.76,2637.4,104.672,803.627,-478
15,2,-9.01092,-6.91375,-594.802,-208017,8292.98,4623.6,63.9424,428.34,7.86,4.82697,-1.32294,-152.529,-2474.94,-874.511,2362.75,90.2666,801.226,-478
