Devices
1000
,,Seat Plate - Force,,,Seat Plate - Moment,,,Seat Plate - CoP,,,Foot Plate - Force,,,Foot Plate - Moment,,,Foot Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
5,4,-5.95917,-2.94647,-618.605,-180551,9666.27,4486.27,65.6259,370.483,7.86,1.16486,3.86505,-133.608,5581.7,-3621.09,1538.77,68.8976,743.223,-478
5,5,-4.73846,-2.03094,-616.774,-181925,9300.06,5172.91,65.0786,373.576,7.86,-0.361021,9.05304,-131.777,5032.38,-2247.8,1950.76,78.9424,746.811,-478
5,6,-6.87469,-2.33612,-613.112,-180826,9574.71,4623.6,65.6166,373.546,7.86,1.16486,4.78058,-130.556,5123.93,-3071.78,1676.1,72.4716,745.753,-478
5,7,-6.26434,-3.55682,-617.385,-182199,7652.11,4898.25,62.3944,373.73,7.86,2.08039,3.86505,-132.997,5123.93,-2247.8,-383.837,79.0989,746.474,-478
5,8,-7.17987,-2.33612,-616.164,-180002,9849.37,4623.6,65.985,370.748,7.86,3.91144,3.86505,-132.997,4940.83,-2247.8,1401.44,79.0989,747.85,-478
5,9,-3.82294,-2.33612,-616.164,-181925,9208.5,4486.27,64.9449,373.868,7.86,0.859682,3.55988,-132.997,4940.83,-5543.7,1538.77,54.3172,747.85,-478
6,0,-4.73846,-3.55682,-615.554,-181925,10764.9,4074.28,67.4882,374.161,7.86,-0.361021,3.55988,-137.27,4940.83,-3071.78,714.796,73.6224,749.007,-478
6,1,-6.26434,-2.33612,-616.774,-183298,9391.61,3936.95,65.227,375.803,7.86,1.16486,1.42365,-133.608,4483.06,-2247.8,1538.77,79.1761,751.446,-478
6,2,-6.87469,-2.64129,-617.995,-181650,9208.5,3662.29,64.9006,372.549,7.86,1.47003,0.202943,-136.049,4666.17,-1698.49,989.454,83.5157,750.702,-478
6,3,-5.34881,-2.64129,-624.709,-182474,9483.16,4211.61,65.1801,370.709,7.86,1.16486,1.72882,-131.777,4940.83,-599.852,1264.11,91.448,747.506,-478
6,4,-5.04364,-2.64129,-616.774,-181925,10856.5,4074.28,67.602,373.576,7.86,0.859682,3.86505,-134.218,5490.14,-3071.78,2225.42,73.1136,744.095,-478
6,5,-6.56952,-3.25165,-616.774,-182199,9483.16,4486.27,65.3754,374.022,7.86,-2.80243,4.4754,-134.218,5215.49,-3071.78,1126.78,73.1136,746.142,-478
6,6,-5.04364,-3.55682,-620.436,-182749,9483.16,4211.61,65.2847,373.163,7.86,0.554506,3.55988,-134.218,3933.75,2421.39,1401.44,114.041,755.691,-478
6,7,-6.26434,-2.64129,-616.774,-181375,9940.93,5722.23,66.1176,372.686,7.86,1.16486,4.78058,-130.556,4849.27,-1698.49,1950.76,82.9904,747.857,-478
6,8,-6.26434,-2.64129,-618.605,-181925,9208.5,4211.61,64.8859,372.703,7.86,0.554506,2.94953,-134.218,5123.93,-1973.14,1126.78,81.299,746.824,-478
6,9,-8.0954,-2.64129,-616.774,-181925,9666.27,4623.6,65.6723,373.576,7.86,-2.49725,6.61163,-133.608,5673.25,-2522.46,1676.1,77.1204,742.538,-478
7,0,-5.95917,-1.42059,-615.554,-182199,9300.06,4074.28,65.1085,374.607,7.86,0.554506,4.78058,-132.997,5032.38,-1973.14,1676.1,81.1641,747.162,-478
7,1,-6.26434,-2.64129,-616.164,-180002,9208.5,4760.92,64.9449,370.748,7.86,1.47003,4.78058,-131.777,4757.72,-1423.83,714.796,85.1952,748.896,-478
7,2,-2.60223,-2.64129,-617.995,-181101,9025.4,4760.92,64.6043,371.66,7.86,4.52179,5.39093,-124.453,5123.93,-2247.8,1538.77,77.9385,743.828,-478
7,3,-5.95917,-3.55682,-611.891,-182474,9849.37,4486.27,66.0966,376.828,7.86,2.08039,4.17023,-132.387,6588.78,-4994.38,1676.1,58.2744,735.231,-478
7,4,-5.65399,-1.72577,-617.385,-181650,8750.74,2975.65,64.1739,372.84,7.86,0.24933,3.2547,-134.828,5215.49,-2247.8,440.138,79.3284,746.318,-478
7,5,-5.34881,-2.33612,-614.943,-181101,9666.27,4623.6,65.719,373.115,7.86,1.47003,3.86505,-134.828,5032.38,-2247.8,1538.77,79.3284,747.676,-478
7,6,-2.90741,-2.64129,-616.164,-182474,9116.95,4760.92,64.7963,374.76,7.86,3.91144,0.508119,-134.218,3567.54,-3071.78,1126.78,73.1136,758.42,-478
7,7,-6.26434,-3.55682,-617.385,-181375,9666.27,3112.98,65.6568,372.395,7.86,0.554506,2.034,-134.218,4574.62,-3071.78,852.125,73.1136,750.917,-478
7,8,-4.12811,-2.03094,-617.995,-182474,9574.71,4486.27,65.4932,373.883,7.86,1.47003,-1.01776,-134.828,5307.04,-2247.8,1676.1,79.3284,745.639,-478
7,9,-10.2316,-2.64129,-614.333,-180002,9300.06,4211.61,65.1385,371.619,7.86,-1.27655,2.94953,-143.984,4666.17,-3071.78,989.454,74.6658,752.592,-478
8,0,-5.04364,-2.94647,-619.216,-179727,9391.61,4348.94,65.1669,368.865,7.86,-0.361021,4.17023,-134.218,4666.17,-1423.83,989.454,85.3917,750.234,-478
8,1,-6.26434,-2.94647,-617.385,-182199,9940.93,5722.23,66.1017,373.73,7.86,1.47003,3.55988,-132.387,4849.27,-1973.14,852.125,81.0956,748.371,-478
8,2,-6.26434,-2.33612,-619.216,-181650,9483.16,4348.94,65.3148,371.97,7.86,1.16486,3.55988,-125.063,4849.27,-2797.12,852.125,73.6343,746.225,-478
8,3,-5.95917,-2.64129,-616.164,-181101,9757.82,4211.61,65.8364,372.531,7.86,2.08039,2.33917,-132.387,6222.57,-2247.8,2088.09,79.021,737.997,-478
8,4,-5.34881,-2.64129,-616.164,-181925,9666.27,3936.95,65.6878,373.868,7.86,1.16486,3.2547,-134.218,4940.83,-4170.41,1401.44,64.9281,748.188,-478
8,5,-7.17987,-2.64129,-616.774,-181101,9208.5,4623.6,64.9301,372.24,7.86,1.47003,9.96857,-132.387,5032.38,-2247.8,1401.44,79.021,746.987,-478
8,6,-3.82294,-4.16717,-616.774,-181375,9574.71,5447.57,65.5239,372.686,7.86,1.47003,3.86505,-131.166,4940.83,-2247.8,-246.508,78.863,747.332,-478
8,7,-5.95917,-2.64129,-613.112,-185495,9208.5,4211.61,65.0193,381.162,7.86,0.24933,4.78058,-131.777,4483.06,-1423.83,1401.44,85.1952,750.98,-478
8,8,-5.34881,-2.33612,-616.774,-181650,9208.5,3250.3,64.9301,373.131,7.86,1.77521,0.202943,-130.556,5215.49,-2247.8,1676.1,78.7829,745.052,-478
8,9,-5.65399,-4.16717,-614.333,-181925,9483.16,4623.6,65.4365,374.749,7.86,0.859682,4.4754,-137.88,5215.49,-4445.07,1950.76,63.7614,747.174,-478
9,0,-5.65399,-3.25165,-617.995,-181375,10856.5,3936.95,67.5672,372.105,7.86,-0.666197,4.17023,-131.777,4574.62,-2247.8,1126.78,78.9424,750.285,-478
9,1,-6.26434,-3.55682,-617.995,-182199,9574.71,4486.27,65.4932,373.438,7.86,1.77521,4.17023,-132.387,4940.83,-1149.17,1538.77,87.3196,747.679,-478
9,2,-6.87469,-2.33612,-615.554,-182199,9757.82,3936.95,65.8521,374.607,7.86,1.47003,0.508119,-132.997,4940.83,498.78,852.125,99.7503,747.85,-478
9,3,-7.48504,-0.810239,-617.385,-181925,10032.5,3936.95,66.25,373.285,7.86,2.38556,2.33917,-131.166,4940.83,-1698.49,2912.06,83.0509,747.332,-478
9,4,-5.04364,-1.11542,-617.995,-179453,9391.61,4211.61,65.1969,368.994,7.86,1.77521,1.42365,-132.997,5215.49,-3621.09,1264.11,68.7732,745.785,-478
9,5,-5.04364,-2.33612,-616.774,-181375,9666.27,5310.24,65.6723,372.686,7.86,-1.58172,7.22199,-136.049,4483.06,-2797.12,1264.11,75.4404,752.048,-478
9,6,-5.34881,-3.862,-611.891,-181375,9300.06,4348.94,65.1989,375.032,7.86,1.16486,2.034,-132.387,4940.83,-3895.75,989.454,66.573,747.679,-478
9,7,-5.95917,-2.33612,-616.774,-182474,7743.66,4486.27,62.5551,374.467,7.86,2.08039,2.94953,-132.997,4940.83,-2522.46,165.48,77.0338,747.85,-478
9,8,-5.95917,-2.64129,-616.774,-181101,9574.71,4211.61,65.5239,372.24,7.86,3.60626,4.17023,-132.387,5123.93,-1423.83,1126.78,85.245,746.296,-478
