Trajectories
100
,,WRAPS2_Chawin:P_Top_R,,,WRAPS2_Chawin:P_Front_L,,,WRAPS2_Chawin:P_Top_L,,,WRAPS2_Chawin:P_Back_L,,,WRAPS2_Chawin:P_Hip_R,,,WRAPS2_Chawin:P_ASIS_R,,,WRAPS2_Chawin:P_ASIS_L,,,WRAPS2_Chawin:P_Hip_L,,,WRAPS2_Chawin:T_Front_R,,,WRAPS2_Chawin:T_Front_L,,,WRAPS2_Chawin:T_Side_L,,,WRAPS2_Chawin:T_SternalNotch,,,WRAPS2_Chawin:T_C7,,,WRAPS2_Chawin:T_T8_Top,,,WRAPS2_Chawin:T_T8_L,,,WRAPS2_Chawin:T_T8_R,,,WRAPS2_Chawin:T_Xyphoid,,,WRAPS2_Chawin:H_Ear_R,,,WRAPS2_Chawin:H_Forehead,,,WRAPS2_Chawin:H_Ear_L,,,WRAPS2_Chawin:H_Occiput,,,WRAPS2_Chawin:H_Vertex,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
405,0,263.89,346.467,241.022,31.1833,474.667,221.833,-127.148,362.944,239.259,2.93194,220.004,223.733,263.611,357.614,137.124,207.956,465.419,159.542,-58.3498,477.024,155.114,,,,121.746,495.851,491.914,-3.17132,503.094,539.764,-100.354,487.469,476.425,67.3795,432.532,571.065,74.5418,298.427,624.722,69.2487,223.864,500.412,18.1949,205.956,387.804,115.271,208.241,384.407,65.2448,504.408,400.475,166.481,432.09,777.175,77.7589,529.184,830.195,-10.9006,429.409,780.874,57.261,321.045,753.424,72.3637,370.482,868.013
406,0,263.9,346.44,241.001,31.2019,474.669,221.803,-127.137,362.986,239.27,2.92859,220.024,223.721,263.621,357.633,137.157,207.978,465.413,159.523,-58.3315,477.044,155.096,,,,121.747,495.862,491.908,-3.16405,503.094,539.753,-100.344,487.471,476.414,67.3875,432.519,571.052,74.5471,298.435,624.721,69.2551,223.88,500.416,18.1937,205.962,387.815,115.279,208.248,384.406,65.2677,504.402,400.47,166.492,432.068,777.187,77.7653,529.147,830.226,-10.9007,429.383,780.885,57.2677,321.026,753.403,72.3763,370.433,868.012
407,0,263.898,346.474,241.022,31.2087,474.705,221.816,-127.126,363.035,239.276,2.91412,220.047,223.703,263.604,357.621,137.124,207.998,465.446,159.549,-58.3314,477.093,155.101,,,,121.746,495.879,491.904,-3.17202,503.113,539.756,-100.355,487.489,476.422,67.3821,432.495,571.055,74.5575,298.447,624.711,69.2659,223.885,500.408,18.1995,205.968,387.81,115.296,208.241,384.394,65.2667,504.42,400.475,166.489,432.049,777.19,77.7647,529.121,830.26,-10.894,429.366,780.897,57.2713,321.018,753.371,72.3836,370.389,868.011
408,0,263.886,346.483,241.029,31.2007,474.73,221.823,-127.124,363.052,239.28,2.91134,220.054,223.709,263.551,357.589,137.067,207.989,465.459,159.552,-58.3414,477.151,155.133,,,,121.726,495.904,491.918,-3.18467,503.12,539.756,-100.368,487.503,476.424,67.3757,432.503,571.053,74.5508,298.461,624.732,69.2704,223.899,500.412,18.207,205.974,387.807,115.297,208.246,384.42,65.2461,504.442,400.484,166.471,432.031,777.173,77.7595,529.1,830.289,-10.8936,429.359,780.906,57.2672,320.997,753.362,72.3841,370.352,868.003
409,0,263.895,346.499,241.016,31.2087,474.758,221.817,-127.118,363.081,239.275,2.92301,220.077,223.745,263.554,357.587,137.039,207.991,465.461,159.52,-58.335,477.178,155.114,,,,121.714,495.92,491.914,-3.18876,503.127,539.757,-100.378,487.506,476.423,67.3625,432.488,571.047,74.5476,298.476,624.743,69.2762,223.901,500.422,18.2122,205.977,387.829,115.31,208.262,384.386,65.2364,504.452,400.486,166.467,432.025,777.172,77.7672,529.078,830.317,-10.8949,429.346,780.921,57.2696,320.992,753.345,72.388,370.318,867.996
410,0,263.91,346.555,241.035,31.2189,474.781,221.81,-127.111,363.104,239.291,2.94182,220.083,223.753,263.568,357.6,137.063,208.001,465.461,159.502,-58.3298,477.18,155.104,,,,121.704,495.918,491.907,-3.19563,503.129,539.75,-100.384,487.507,476.416,67.347,432.456,571.046,74.5438,298.476,624.744,69.2798,223.903,500.404,18.2124,205.98,387.818,115.31,208.252,384.417,65.2268,504.451,400.481,166.465,432.012,777.175,77.777,529.062,830.337,-10.8979,429.34,780.931,57.2654,320.988,753.324,72.3857,370.286,867.987
411,0,263.918,346.568,241.042,31.2353,474.783,221.795,-127.1,363.12,239.3,2.94214,220.091,223.744,263.594,357.599,137.067,208.033,465.48,159.489,-58.3157,477.171,155.089,,,,121.709,495.916,491.913,-3.20118,503.126,539.748,-100.385,487.513,476.418,67.338,432.429,571.054,74.5397,298.477,624.735,69.276,223.901,500.397,18.2143,205.972,387.815,115.3,208.263,384.404,65.2305,504.447,400.479,166.467,432,777.186,77.7864,529.045,830.348,-10.8998,429.339,780.934,57.2536,320.986,753.306,72.3871,370.269,867.982
412,0,263.944,346.564,241.041,31.2513,474.759,221.75,-127.089,363.116,239.283,2.94708,220.096,223.816,263.62,357.607,137.091,208.052,465.458,159.463,-58.3022,477.16,155.066,,,,121.715,495.898,491.901,-3.19766,503.116,539.739,-100.383,487.498,476.413,67.3173,432.395,571.043,74.5296,298.482,624.755,69.2751,223.902,500.41,18.2094,205.971,387.823,115.305,208.256,384.418,65.2336,504.422,400.468,166.475,431.985,777.194,77.7935,529.036,830.349,-10.9041,429.336,780.931,57.2387,320.985,753.328,72.3802,370.263,867.986
413,0,263.96,346.587,241.051,31.2805,474.763,221.734,-127.09,363.146,239.287,2.95564,220.106,223.827,263.644,357.59,137.08,208.08,465.454,159.44,-58.2779,477.131,155.042,,,,121.722,495.882,491.889,-3.19257,503.112,539.732,-100.375,487.487,476.396,67.2985,432.383,571.055,74.518,298.48,624.751,69.2658,223.896,500.418,18.2066,205.969,387.82,115.309,208.241,384.418,65.2455,504.402,400.459,166.477,431.981,777.204,77.7952,529.035,830.342,-10.9156,429.344,780.922,57.2297,320.982,753.32,72.3654,370.263,867.985
414,0,263.964,346.554,241.026,31.3025,474.764,221.708,-127.086,363.16,239.28,2.94795,220.124,223.807,263.647,357.578,137.071,208.096,465.438,159.429,-58.2504,477.142,155.007,,,,121.727,495.868,491.892,-3.19539,503.105,539.731,-100.377,487.477,476.387,67.294,432.351,571.059,74.511,298.478,624.752,69.2567,223.89,500.406,18.2019,205.96,387.814,115.295,208.24,384.416,65.2573,504.369,400.441,166.468,431.975,777.203,77.7882,529.039,830.33,-10.926,429.352,780.917,57.2128,320.994,753.3,72.3435,370.271,867.988
415,0,263.951,346.576,241.05,31.2951,474.797,221.707,-127.091,363.21,239.288,2.9368,220.142,223.817,263.633,357.582,137.088,208.102,465.438,159.405,-58.2649,477.214,155.033,,,,121.708,495.861,491.897,-3.21392,503.094,539.721,-100.389,487.478,476.386,67.2766,432.309,571.062,74.497,298.475,624.75,69.2466,223.881,500.412,18.199,205.956,387.802,115.285,208.233,384.422,65.239,504.363,400.451,166.442,431.977,777.198,77.7673,529.056,830.315,-10.9441,429.361,780.901,57.1862,321.002,753.308,72.3131,370.292,867.995
416,0,263.95,346.571,241.048,31.2987,474.829,221.702,-127.09,363.206,239.253,2.93294,220.152,223.844,263.617,357.555,137.052,208.108,465.448,159.424,-58.2522,477.227,155.019,,,,121.688,495.849,491.891,-3.22546,503.085,539.722,-100.4,487.466,476.374,67.2608,432.271,571.071,74.4888,298.458,624.75,69.2438,223.874,500.427,18.1953,205.946,387.823,115.283,208.224,384.415,65.2312,504.355,400.455,166.409,431.984,777.181,77.7443,529.072,830.302,-10.9586,429.37,780.893,57.1678,321,753.333,72.2852,370.317,867.993
417,0,263.947,346.591,241.052,31.2983,474.861,221.703,-127.081,363.224,239.255,2.9325,220.164,223.821,263.615,357.566,137.065,208.113,465.448,159.407,-58.2618,477.265,155.025,,,,121.673,495.841,491.901,-3.24125,503.074,539.717,-100.415,487.46,476.369,67.2397,432.218,571.063,74.4695,298.448,624.752,69.2331,223.864,500.418,18.1897,205.937,387.806,115.277,208.209,384.429,65.2277,504.362,400.459,166.37,431.998,777.176,77.7124,529.091,830.28,-10.9866,429.374,780.881,57.141,321.002,753.345,72.2517,370.342,867.988
418,0,263.939,346.614,241.075,31.2827,474.886,221.698,-127.086,363.237,239.252,2.93732,220.178,223.838,263.596,357.545,137.039,208.1,465.458,159.405,-58.2692,477.279,155.01,,,,121.661,495.822,491.899,-3.2595,503.058,539.714,-100.433,487.447,476.371,67.2181,432.184,571.07,74.4567,298.437,624.745,69.2232,223.845,500.407,18.1781,205.918,387.797,115.26,208.194,384.426,65.2035,504.344,400.456,166.335,432.007,777.169,77.6801,529.106,830.261,-11.0141,429.379,780.874,57.1153,321.011,753.338,72.2199,370.364,867.989
419,0,263.949,346.624,241.059,31.2842,474.891,221.674,-127.077,363.222,239.222,2.93894,220.162,223.863,263.595,357.54,137.026,208.103,465.463,159.392,-58.2725,477.275,154.995,,,,121.647,495.795,491.887,-3.27104,503.039,539.705,-100.444,487.435,476.358,67.2039,432.145,571.066,74.4283,298.426,624.76,69.2191,223.827,500.411,18.173,205.906,387.814,115.254,208.189,384.432,65.1938,504.324,400.448,166.297,432.01,777.159,77.6468,529.118,830.242,-11.039,429.382,780.861,57.0854,321.001,753.361,72.1918,370.384,867.989
420,0,263.942,346.634,241.068,31.2979,474.892,221.654,-127.066,363.243,239.246,2.94683,220.179,223.84,263.612,357.541,137.046,208.111,465.456,159.367,-58.253,477.259,154.972,,,,121.636,495.759,491.882,-3.27901,503.018,539.697,-100.451,487.405,476.343,67.1792,432.113,571.048,74.3993,298.407,624.752,69.1982,223.809,500.409,18.1633,205.892,387.783,115.242,208.164,384.428,65.1861,504.294,400.447,166.268,432.021,777.159,77.6193,529.129,830.22,-11.068,429.386,780.842,57.0534,320.995,753.372,72.1677,370.401,867.978
421,0,263.961,346.633,241.072,31.32,474.887,221.627,-127.062,363.253,239.249,2.94232,220.183,223.876,263.659,357.573,137.107,208.121,465.456,159.356,-58.2306,477.223,154.93,,,,121.629,495.723,491.874,-3.29571,502.997,539.681,-100.464,487.37,476.32,67.1386,432.073,571.048,74.3729,298.39,624.736,69.1792,223.791,500.4,18.1412,205.87,387.789,115.251,207.917,384.945,65.195,504.257,400.434,166.239,432.018,777.144,77.5776,529.137,830.2,-11.1075,429.387,780.828,57.0139,320.993,753.385,72.136,370.414,867.973
422,0,263.97,346.661,241.073,31.323,474.883,221.604,-127.069,363.268,239.25,2.94452,220.182,223.913,263.638,357.539,137.045,208.129,465.447,159.348,-58.2353,477.221,154.922,,,,121.608,495.698,491.865,-3.32169,502.971,539.662,-100.485,487.342,476.303,67.1078,432.028,571.026,74.3385,298.375,624.758,69.1628,223.77,500.411,18.126,205.851,387.791,115.234,207.9,384.935,65.1835,504.221,400.417,166.209,432.019,777.134,77.5274,529.143,830.179,-11.1531,429.381,780.811,56.9709,320.985,753.406,72.0928,370.423,867.972
423,0,263.971,346.638,241.051,31.3336,474.885,221.576,-127.064,363.271,239.239,2.9372,220.181,223.921,263.653,357.552,137.077,208.136,465.436,159.323,-58.2155,477.21,154.893,,,,121.589,495.665,491.857,-3.35077,502.954,539.639,-100.507,487.309,476.274,67.0802,432.007,571.026,74.3041,298.353,624.745,69.145,223.745,500.402,18.1169,205.828,387.771,115.224,207.843,384.976,65.0113,504.191,400.553,166.169,432.017,777.127,77.4767,529.144,830.153,-11.2063,429.375,780.799,56.9227,320.98,753.394,72.0518,370.433,867.953
424,0,263.955,346.653,241.027,31.3407,474.898,221.569,-127.051,363.271,239.226,2.9429,220.182,223.909,263.666,357.524,137.056,208.14,465.415,159.298,-58.2074,477.228,154.889,,,,121.556,495.649,491.852,-3.38628,502.927,539.629,-100.532,487.286,476.264,67.0525,431.971,571.016,74.2569,298.335,624.771,69.1232,223.731,500.41,18.0996,205.805,387.789,115.208,207.841,384.978,65.1368,504.166,400.414,166.123,432.019,777.124,77.4172,529.154,830.139,-11.2661,429.374,780.791,56.8667,320.992,753.399,71.992,370.448,867.948
425,0,263.948,346.691,241.057,31.3282,474.937,221.582,-127.055,363.299,239.234,2.91991,220.172,223.999,263.624,357.51,137.004,208.142,465.437,159.308,-58.2307,477.248,154.872,,,,121.515,495.635,491.869,-3.43417,502.898,539.63,-100.582,487.261,476.257,67.0044,431.932,571.018,74.193,298.304,624.822,69.0929,223.703,500.42,18.0853,205.786,387.749,115.197,207.81,384.976,64.9654,504.15,400.561,166.066,432.025,777.135,77.3367,529.151,830.132,-11.3277,429.365,780.776,56.8137,320.995,753.388,71.9015,370.459,867.952
426,0,263.951,346.712,241.063,31.3184,474.935,221.556,-127.068,363.305,239.219,2.92729,220.175,223.967,263.602,357.473,136.954,208.132,465.428,159.295,-58.2358,477.283,154.883,,,,121.461,495.618,491.888,-3.49086,502.866,539.619,-100.631,487.231,476.249,66.9607,431.909,571.035,74.14,298.275,624.849,69.0688,223.668,500.422,18.0756,205.758,387.758,115.183,207.775,385,64.926,504.121,400.558,165.99,432.015,777.154,77.2506,529.152,830.097,-11.3992,429.359,780.762,56.7512,320.984,753.373,71.8171,370.47,867.941
427,0,263.946,346.696,241.078,31.3255,474.938,221.554,-127.06,363.317,239.223,2.91654,220.183,223.948,263.605,357.448,136.936,208.135,465.437,159.316,-58.2225,477.272,154.875,,,,121.412,495.591,491.913,-3.54568,502.828,539.631,-100.678,487.199,476.258,66.9111,431.867,571.056,74.0978,298.248,624.85,69.04,223.642,500.422,18.0484,205.722,387.762,115.171,207.758,384.986,64.8891,504.089,400.579,165.931,432.004,777.18,77.1578,529.141,830.072,-11.4926,429.355,780.745,56.6816,320.985,753.357,71.7195,370.478,867.951
428,0,263.949,346.689,241.085,31.3359,474.944,221.55,-127.048,363.334,239.214,2.91669,220.179,223.97,263.615,357.462,136.97,208.165,465.439,159.324,-58.2076,477.263,154.852,,,,121.371,495.563,491.941,-3.59296,502.794,539.642,-100.722,487.149,476.261,66.8468,431.791,571.035,74.0411,298.204,624.871,69.0038,223.599,500.428,18.018,205.681,387.768,115.149,207.721,385.047,64.8548,504.071,400.613,165.86,432.002,777.204,77.0674,529.137,830.052,-11.5753,429.353,780.722,56.6038,320.97,753.365,71.627,370.47,867.946
429,0,263.938,346.679,241.102,31.3363,474.941,221.523,-127.059,363.344,239.2,2.91198,220.177,223.978,263.605,357.45,136.952,208.146,465.42,159.303,-58.2144,477.28,154.83,,,,121.303,495.529,491.959,-3.6531,502.76,539.645,-100.775,487.107,476.256,66.7498,431.73,571.034,73.9876,298.156,624.875,68.9669,223.559,500.424,17.9954,205.641,387.759,115.129,207.694,385.048,64.7995,504.059,400.639,165.767,431.966,777.197,76.9653,529.127,830.022,-11.6627,429.339,780.701,56.5206,320.943,753.372,71.5203,370.454,867.939
430,0,263.942,346.679,241.114,31.3374,474.932,221.501,-127.077,363.361,239.198,2.90761,220.182,223.999,263.623,357.46,136.989,208.152,465.427,159.306,-58.1959,477.252,154.793,,,,121.24,495.483,491.979,-3.71879,502.717,539.647,-100.833,487.056,476.251,66.6698,431.658,571.028,73.9219,298.114,624.89,68.9273,223.523,500.435,17.9734,205.611,387.757,115.11,207.66,385.067,64.7353,504.028,400.659,165.679,431.93,777.202,76.8739,529.116,830.004,-11.7414,429.305,780.68,56.4317,320.898,753.395,71.4201,370.443,867.949
431,0,263.946,346.662,241.105,31.3427,474.938,221.496,-127.064,363.364,239.183,2.9025,220.182,223.993,263.621,357.448,136.976,208.154,465.431,159.298,-58.1891,477.245,154.764,,,,121.174,495.452,492.013,-3.78625,502.678,539.661,-100.894,487.021,476.25,66.5956,431.589,571.034,73.8491,298.072,624.875,68.8819,223.469,500.425,17.9285,205.566,387.763,115.079,207.62,385.085,64.6812,504.016,400.692,165.557,431.891,777.207,76.7616,529.096,829.987,-11.8361,429.268,780.665,56.336,320.866,753.414,71.316,370.424,867.959
432,0,263.951,346.729,241.133,31.3329,474.964,221.496,-127.06,363.351,239.169,2.8909,220.182,224.027,263.607,357.462,136.978,208.157,465.452,159.325,-58.2019,477.284,154.79,,,,121.095,495.431,492.047,-3.86202,502.637,539.672,-100.953,486.994,476.239,66.5101,431.54,571.041,73.7556,298.033,624.849,68.8256,223.426,500.403,17.8945,205.538,387.743,115.04,207.571,385.121,64.6028,503.928,400.719,165.432,431.857,777.238,76.6465,529.062,829.982,-11.9481,429.226,780.657,56.2206,320.81,753.446,71.1911,370.388,867.986
433,0,263.949,346.749,241.139,31.3236,474.957,221.479,-127.071,363.36,239.166,2.89493,220.182,224.069,263.596,357.473,136.981,208.143,465.443,159.294,-58.2187,477.269,154.768,,,,121.009,495.391,492.083,-3.94553,502.592,539.678,-101.022,486.95,476.222,66.4232,431.481,571.064,73.651,297.984,624.858,68.7674,223.383,500.409,17.8495,205.509,387.751,114.988,207.536,385.14,64.5327,503.939,400.77,165.338,431.804,777.273,76.497,529.005,829.991,-12.0939,429.164,780.649,56.0856,320.738,753.5,71.0507,370.322,868
434,0,263.951,346.772,241.153,31.321,474.962,221.479,-127.07,363.352,239.174,2.90171,220.185,224.025,263.619,357.496,137.029,208.131,465.457,159.313,-58.2155,477.258,154.772,,,,120.931,495.362,492.119,-4.0236,502.552,539.686,-101.086,486.928,476.214,66.3401,431.43,571.071,73.5611,297.944,624.847,68.7057,223.339,500.383,17.809,205.484,387.711,114.953,207.501,385.171,64.5041,504.04,400.836,165.179,431.786,777.314,76.3201,528.937,830.011,-12.2547,429.095,780.637,55.9597,320.705,753.464,70.905,370.273,867.997
435,0,263.95,346.759,241.179,31.3229,474.957,221.481,-127.076,363.367,239.177,2.90206,220.178,224.009,263.619,357.502,137.036,208.136,465.457,159.325,-58.3024,477.076,154.776,,,,120.858,495.333,492.161,-4.10647,502.507,539.694,-101.154,486.892,476.2,66.2492,431.355,571.065,73.456,297.895,624.86,68.6342,223.296,500.381,17.7429,205.451,387.723,114.893,207.481,385.157,64.4398,503.923,400.835,164.988,431.713,777.334,76.1312,528.864,830.036,-12.4087,429.02,780.626,55.8278,320.646,753.413,70.7304,370.208,867.992
436,0,263.935,346.725,241.168,31.3098,474.956,221.491,-127.068,363.347,239.156,2.88473,220.145,224.07,263.613,357.495,137.032,208.146,465.456,159.339,-58.3308,477.107,154.823,,,,120.775,495.29,492.183,-4.19313,502.457,539.702,-101.23,486.858,476.175,66.1424,431.274,571.08,73.3177,297.826,624.92,68.5278,223.246,500.401,17.6741,205.413,387.755,114.827,207.412,385.267,64.3608,503.917,400.903,164.811,431.659,777.359,75.9503,528.791,830.049,-12.5662,428.95,780.628,55.6776,320.577,753.398,70.5311,370.137,868.007
437,0,263.935,346.693,241.183,31.3055,474.944,221.487,-127.084,363.325,239.135,2.87366,220.13,224.043,263.611,357.477,137.023,208.146,465.442,159.337,-58.3232,477.089,154.815,,,,120.686,495.261,492.214,-4.28966,502.408,539.715,-101.319,486.815,476.144,66.0292,431.193,571.088,73.206,297.772,624.931,68.439,223.2,500.405,17.6069,205.378,387.796,114.785,207.381,385.265,64.3288,503.884,400.902,164.623,431.602,777.384,75.7496,528.714,830.057,-12.7461,428.863,780.609,55.5264,320.524,753.38,70.3108,370.027,868.006
438,0,263.931,346.652,241.178,31.3088,474.919,221.495,-127.098,363.305,239.121,2.87546,220.108,223.94,263.599,357.454,137.005,208.146,465.439,159.359,-58.2884,477.013,154.754,,,,120.598,495.233,492.257,-4.39425,502.357,539.73,-101.407,486.779,476.129,65.939,431.102,571.092,73.0983,297.711,624.929,68.345,223.146,500.405,17.5528,205.333,387.75,114.738,207.378,385.239,64.2615,503.884,400.937,164.491,431.541,777.429,75.5535,528.631,830.048,-12.921,428.781,780.567,55.3449,320.442,753.414,70.1009,369.933,867.992
439,0,263.91,346.573,241.156,31.2974,474.905,221.506,-127.098,363.273,239.087,2.84781,220.077,223.938,263.594,357.428,136.98,208.145,465.41,159.375,-58.3015,476.981,154.753,,,,120.499,495.201,492.307,-4.5087,502.303,539.763,-101.508,486.757,476.129,65.8385,431.033,571.12,72.9638,297.654,624.932,68.2556,223.1,500.373,17.4917,205.326,387.731,114.67,207.365,385.241,64.1815,503.873,400.992,164.288,431.41,777.475,75.3452,528.536,830.082,-13.0903,428.691,780.55,55.1479,320.338,753.456,69.895,369.854,868.001
440,0,263.901,346.534,241.167,31.2778,474.886,221.513,-127.114,363.241,239.073,2.82788,220.036,223.951,263.58,357.395,136.962,208.135,465.387,159.384,-58.3218,476.951,154.759,,,,120.412,495.167,492.368,-4.62343,502.253,539.793,-101.613,486.727,476.119,65.712,430.978,571.16,72.837,297.582,624.901,68.1624,223.055,500.353,17.4234,205.3,387.73,114.598,207.371,385.229,64.1118,503.869,401.038,164.109,431.338,777.559,75.1305,528.442,830.119,-13.3039,428.596,780.553,54.9536,320.24,753.467,69.6664,369.738,868.018
441,0,263.887,346.525,241.198,31.2594,474.845,221.527,-127.133,363.219,239.075,2.81661,220.011,223.876,263.566,357.403,136.989,208.114,465.387,159.416,-58.3332,476.964,154.818,,,,120.321,495.135,492.443,-4.74421,502.205,539.837,-101.704,486.703,476.125,65.5789,430.924,571.216,72.6794,297.506,624.889,68.0427,223.007,500.361,17.3597,205.291,387.661,114.54,207.374,385.153,64.0451,503.838,401.079,163.884,431.25,777.638,74.9046,528.342,830.164,-13.5386,428.513,780.553,54.7901,320.186,753.366,69.416,369.639,868.03
442,0,263.862,346.483,241.211,31.2446,474.826,221.551,-127.133,363.169,239.063,2.80898,219.991,223.825,263.554,357.374,136.964,208.105,465.373,159.43,-58.2978,476.927,154.759,,,,120.231,495.095,492.522,-4.85603,502.159,539.877,-101.789,486.688,476.122,65.4687,430.848,571.226,72.5113,297.437,624.862,67.9259,222.964,500.373,17.2819,205.286,387.612,114.463,207.375,385.128,64.0389,503.829,401.077,163.697,431.124,777.692,74.6468,528.214,830.206,-13.7674,428.391,780.536,54.5734,320.074,753.385,69.1506,369.505,868.062
443,0,263.852,346.433,241.203,31.2148,474.794,221.562,-127.165,363.136,239.055,2.78042,219.958,223.857,263.555,357.384,136.985,208.078,465.361,159.448,-58.3368,476.888,154.79,,,,120.123,495.043,492.61,-4.9813,502.12,539.921,-101.888,486.653,476.112,65.3434,430.747,571.213,72.3487,297.338,624.879,67.816,222.932,500.365,17.2005,205.277,387.556,114.377,207.361,385.124,63.9547,503.775,401.123,163.444,431.027,777.767,74.399,528.101,830.252,-13.97,428.294,780.513,54.3277,319.921,753.475,68.8874,369.386,868.069
444,0,263.826,346.424,241.249,31.1793,474.767,221.58,-127.189,363.106,239.054,2.77528,219.931,223.811,263.531,357.369,136.961,208.032,465.348,159.476,-58.3633,476.777,154.758,,,,120.005,494.999,492.687,-5.12173,502.084,539.959,-101.992,486.619,476.104,65.1844,430.673,571.219,72.1789,297.251,624.874,67.6948,222.89,500.329,17.1228,205.254,387.499,114.241,207.59,384.556,63.8898,503.752,401.135,163.146,430.913,777.82,74.1501,527.969,830.288,-14.2131,428.177,780.498,54.1182,319.824,753.431,68.5996,369.251,868.091
445,0,263.799,346.41,241.26,31.142,474.754,221.596,-127.218,363.084,239.052,2.76613,219.922,223.759,263.514,357.4,137.002,207.994,465.354,159.515,-58.3799,476.806,154.787,,,,119.885,494.954,492.756,-5.26185,502.042,539.973,-102.11,486.587,476.081,65.0097,430.636,571.255,72.0049,297.159,624.88,67.5599,222.844,500.28,17.0392,205.256,387.413,114.182,207.39,384.965,63.8046,503.687,401.134,162.937,430.811,777.896,73.8659,527.825,830.359,-14.4507,428.076,780.487,53.8965,319.743,753.337,68.329,369.123,868.089
446,0,263.765,346.372,241.27,31.1108,474.743,221.61,-127.25,363.095,239.061,2.72401,219.902,223.775,263.47,357.414,137.044,207.955,465.353,159.554,-58.4205,476.796,154.812,,,,119.76,494.902,492.802,-5.41164,501.987,539.958,-102.239,486.549,476.042,64.8146,430.63,571.319,71.855,297.101,624.867,67.4085,222.786,500.268,16.9488,205.211,387.38,114.077,207.559,384.464,63.6862,503.613,401.144,162.71,430.678,777.968,73.5832,527.685,830.409,-14.7177,427.932,780.461,53.6437,319.603,753.365,68.0162,368.96,868.078
447,0,263.73,346.306,241.262,31.0782,474.733,221.636,-127.273,363.079,239.05,2.70413,219.89,223.737,263.445,357.354,136.995,207.918,465.352,159.606,-58.3435,476.966,154.775,,,,119.618,494.84,492.834,-5.57205,501.926,539.945,-102.371,486.506,475.998,64.6568,430.558,571.312,71.6754,297.069,624.852,67.2723,222.734,500.211,16.8476,205.178,387.369,114.022,207.351,384.863,63.5728,503.57,401.154,162.422,430.559,778.06,73.3047,527.55,830.475,-14.9788,427.817,780.44,53.3814,319.485,753.384,67.704,368.805,868.055
448,0,263.719,346.288,241.285,31.0588,474.706,221.643,-127.301,363.084,239.035,2.67614,219.879,223.705,263.442,357.363,136.996,207.894,465.336,159.626,-58.4306,476.805,154.774,,,,119.467,494.787,492.859,-5.73845,501.864,539.936,-102.506,486.445,475.924,64.5076,430.483,571.299,71.4203,296.992,624.854,67.1479,222.714,500.152,16.7583,205.145,387.297,113.915,207.503,384.448,63.4743,503.512,401.148,162.18,430.441,778.12,72.9815,527.423,830.572,-15.2438,427.699,780.419,53.1503,319.408,753.281,67.4004,368.648,868.07
449,0,263.696,346.229,241.289,31.0439,474.676,221.654,-127.32,363.067,239.003,2.63575,219.869,223.679,263.438,357.343,137.03,207.875,465.33,159.647,-58.4334,476.805,154.784,,,,119.321,494.745,492.899,-5.89746,501.799,539.913,-102.655,486.395,475.872,64.3285,430.416,571.297,71.2246,296.912,624.801,67.0133,222.677,500.123,16.667,205.122,387.216,113.819,207.459,384.456,63.3765,503.49,401.148,161.891,430.302,778.152,72.6923,527.293,830.613,-15.4866,427.572,780.38,52.8849,319.302,753.235,67.0846,368.492,868.051
450,0,263.67,346.209,241.319,31.0259,474.64,221.648,-127.348,363.042,238.973,2.60208,219.86,223.636,263.443,357.334,137.051,207.869,465.309,159.671,-58.4578,476.782,154.797,,,,119.17,494.698,492.942,-6.05367,501.743,539.887,-102.794,486.334,475.809,64.1406,430.314,571.285,71.0274,296.849,624.818,66.8657,222.635,500.124,16.5878,205.098,387.133,113.736,207.441,384.447,63.2622,503.469,401.164,161.568,430.219,778.234,72.3866,527.134,830.661,-15.7854,427.464,780.364,52.5979,319.166,753.285,66.7605,368.334,868.031
451,0,263.652,346.175,241.324,30.9985,474.613,221.662,-127.389,363.008,238.929,2.57071,219.847,223.563,263.421,357.332,137.058,207.845,465.311,159.704,-58.4676,476.79,154.779,,,,119.007,494.664,492.985,-6.22319,501.683,539.862,-102.957,486.277,475.747,63.9126,430.25,571.328,70.847,296.81,624.742,66.7069,222.585,500.102,16.4855,205.064,387.084,113.625,207.408,384.478,63.1529,503.486,401.207,161.29,430.095,778.247,72.0707,527.008,830.716,-16.117,427.345,780.347,52.3283,319.079,753.191,66.4181,368.18,868.072
