Trajectories
100
,,WRAPS2_Chawin:P_Top_R,,,WRAPS2_Chawin:P_Front_L,,,WRAPS2_Chawin:P_Top_L,,,WRAPS2_Chawin:P_Back_L,,,WRAPS2_Chawin:P_Hip_R,,,WRAPS2_Chawin:P_ASIS_R,,,WRAPS2_Chawin:P_ASIS_L,,,WRAPS2_Chawin:P_Hip_L,,,WRAPS2_Chawin:T_Front_R,,,WRAPS2_Chawin:T_Front_L,,,WRAPS2_Chawin:T_Side_L,,,WRAPS2_Chawin:T_SternalNotch,,,WRAPS2_Chawin:T_C7,,,WRAPS2_Chawin:T_T8_Top,,,WRAPS2_Chawin:T_T8_L,,,WRAPS2_Chawin:T_T8_R,,,WRAPS2_Chawin:T_Xyphoid,,,WRAPS2_Chawin:H_Ear_R,,,WRAPS2_Chawin:H_Forehead,,,WRAPS2_Chawin:H_Ear_L,,,WRAPS2_Chawin:H_Occiput,,,WRAPS2_Chawin:H_Vertex,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
24,0,,,,27.1353,508.624,229.628,-132.1,395.376,235.237,-5.3996,253.089,204.471,253.04,385.681,133.302,203.495,502.424,164.672,-62.9748,517.62,163.7,-125.151,405.424,152.533,119.446,521.03,464.048,-5.81139,529.564,510.706,-102.698,513.52,446.317,61.362,455.251,563.648,66.949,318.871,617.121,64.1317,246.483,477.769,13.7613,227.84,365.166,111.172,229.319,362.615,59.1129,527.013,396.976,163.877,426.036,772.723,83.1617,516.753,845.279,-13.0916,435.14,779.876,46.252,328.517,731.318,66.3381,355.077,851.892
25,0,,,,27.1472,508.645,229.64,-132.087,395.418,235.254,-5.41106,253.096,204.481,253.025,385.692,133.314,203.491,502.432,164.665,-62.9661,517.635,163.699,-125.138,405.375,152.592,119.462,521.028,464.056,-5.79929,529.561,510.71,-102.627,513.769,446.326,61.3721,455.24,563.64,66.9399,318.862,617.13,64.1249,246.483,477.756,13.7527,227.858,365.146,111.164,229.327,362.617,59.1223,527.018,396.986,163.887,426.052,772.729,83.1502,516.773,845.271,-13.0833,435.142,779.875,46.2657,328.521,731.313,66.3513,355.096,851.9
26,0,,,,27.149,508.644,229.632,-132.094,395.41,235.245,-5.41826,253.098,204.473,253.02,385.694,133.292,203.496,502.438,164.671,-62.956,517.628,163.691,-125.138,405.371,152.573,119.472,521.013,464.055,-5.7854,529.549,510.718,-102.669,513.521,446.332,61.389,455.216,563.638,66.9355,318.844,617.122,64.1233,246.468,477.759,13.7412,227.855,365.127,111.146,229.321,362.606,59.1272,527.002,396.991,163.895,426.08,772.74,83.1399,516.784,845.256,-13.0855,435.128,779.877,46.289,328.511,731.329,66.3708,355.103,851.912
27,0,,,,27.1422,508.64,229.629,-132.114,395.42,235.258,-5.42476,253.097,204.496,253.015,385.685,133.285,203.491,502.422,164.653,-62.9603,517.611,163.677,-125.138,405.33,152.54,119.477,521,464.067,-5.77742,529.532,510.729,-102.668,513.513,446.344,61.3807,455.199,563.639,66.9389,318.826,617.12,64.118,246.46,477.738,13.7297,227.859,365.106,111.149,229.325,362.579,59.1354,527.001,396.998,163.913,426.106,772.757,83.1266,516.792,845.246,-13.0874,435.112,779.882,46.3023,328.492,731.343,66.3891,355.102,851.923
28,0,,,,27.1423,508.652,229.635,-132.103,395.429,235.261,-5.41931,253.099,204.505,253.02,385.687,133.274,203.492,502.447,164.671,-62.9532,517.623,163.679,-125.145,405.374,152.578,119.484,520.997,464.084,-5.77439,529.529,510.753,-102.669,513.521,446.364,61.3846,455.176,563.645,66.9296,318.801,617.115,64.1207,246.45,477.721,13.7257,227.865,365.089,111.147,229.32,362.563,59.1342,527,397.017,163.914,426.112,772.751,83.1216,516.799,845.237,-13.087,435.1,779.886,46.3256,328.483,731.353,66.4082,355.106,851.931
29,0,,,,27.1438,508.645,229.641,-132.099,395.429,235.261,-5.42201,253.103,204.524,253.01,385.695,133.287,203.485,502.454,164.68,-62.9593,517.627,163.69,-125.148,405.367,152.584,119.481,521,464.103,-5.78063,529.522,510.773,-102.67,513.523,446.386,61.3745,455.161,563.67,66.92,318.786,617.124,64.1168,246.442,477.72,13.7179,227.863,365.098,111.142,229.321,362.578,59.1297,527.006,397.037,163.912,426.119,772.758,83.1131,516.793,845.241,-13.0867,435.076,779.904,46.3392,328.465,731.368,66.4213,355.101,851.949
30,0,,,,27.1333,508.635,229.622,-132.108,395.419,235.244,-5.42081,253.093,204.514,253.014,385.699,133.278,203.46,502.461,164.692,-62.9767,517.627,163.681,-125.15,405.382,152.6,119.466,521,464.108,-5.79314,529.518,510.79,-102.687,513.525,446.399,61.3648,455.136,563.663,66.9183,318.768,617.112,64.1102,246.431,477.706,13.7101,227.851,365.099,111.143,229.312,362.577,59.1196,527.012,397.064,163.9,426.118,772.748,83.0999,516.779,845.244,-13.0883,435.056,779.908,46.3456,328.44,731.378,66.4272,355.085,851.95
31,0,,,,27.1108,508.65,229.635,-132.118,395.389,235.228,-5.41994,253.096,204.484,253.009,385.689,133.28,203.458,502.464,164.686,-62.9962,517.657,163.69,-125.172,405.36,152.586,119.457,521.004,464.124,-5.81327,529.512,510.796,-102.709,513.515,446.408,61.3482,455.127,563.65,66.9211,318.762,617.108,64.108,246.423,477.709,13.7206,227.846,365.077,111.129,229.31,362.546,59.108,527.003,397.07,163.882,426.104,772.737,83.0906,516.758,845.253,-13.0995,435.035,779.907,46.3474,328.433,731.349,66.4235,355.066,851.943
32,0,,,,27.1059,508.64,229.647,-132.122,395.404,235.245,-5.41657,253.082,204.504,253.008,385.672,133.276,203.455,502.448,164.702,-63.0048,517.651,163.694,-125.166,405.358,152.582,119.449,520.99,464.121,-5.81665,529.505,510.804,-102.707,513.513,446.414,61.3523,455.137,563.671,66.9184,318.751,617.106,64.1059,246.416,477.715,13.7069,227.843,365.126,111.131,229.308,362.56,59.1066,527.005,397.074,163.867,426.067,772.738,83.0781,516.731,845.269,-13.1067,435.016,779.906,46.3388,328.419,731.36,66.4133,355.036,851.938
33,0,,,,27.1245,508.65,229.65,-132.092,395.416,235.248,-5.42077,253.091,204.483,252.996,385.664,133.267,203.477,502.443,164.692,-62.9935,517.65,163.692,-125.153,405.395,152.623,119.452,520.991,464.113,-5.8064,529.502,510.799,-102.696,513.504,446.407,61.3603,455.13,563.653,66.9096,318.744,617.101,64.1048,246.419,477.724,13.7079,227.84,365.105,111.124,229.304,362.569,59.1093,527,397.071,163.863,426.039,772.747,83.0701,516.705,845.289,-13.1047,435.011,779.901,46.326,328.402,731.351,66.4018,355.013,851.925
34,0,,,,27.1349,508.614,229.629,-132.106,395.415,235.24,-5.425,253.085,204.514,253.017,385.665,133.297,203.486,502.437,164.691,-62.9726,517.607,163.663,-125.149,405.351,152.559,119.461,520.98,464.108,-5.79676,529.489,510.785,-102.688,513.492,446.395,61.3723,455.117,563.643,66.9,318.743,617.107,64.1041,246.419,477.707,13.7088,227.85,365.072,111.118,229.294,362.558,59.1096,526.991,397.065,163.873,426,772.764,83.0666,516.667,845.314,-13.1165,434.997,779.904,46.3107,328.39,731.343,66.3908,354.98,851.911
35,0,,,,27.1291,508.578,229.595,-132.122,395.382,235.222,-5.42686,253.078,204.487,253.031,385.671,133.302,203.485,502.41,164.667,-62.9624,517.578,163.658,-125.131,405.293,152.506,119.467,520.957,464.092,-5.79274,529.471,510.765,-102.686,513.47,446.378,61.3599,455.104,563.642,66.8979,318.741,617.111,64.1035,246.413,477.709,13.7061,227.822,365.108,111.122,229.284,362.553,59.1092,526.975,397.05,163.886,425.968,772.776,83.072,516.626,845.338,-13.1289,434.98,779.909,46.2823,328.376,731.344,66.3776,354.94,851.892
36,0,,,,27.1229,508.588,229.604,-132.127,395.409,235.249,-5.43516,253.07,204.5,253.012,385.665,133.28,203.489,502.414,164.662,-62.964,517.572,163.659,-125.146,405.326,152.541,119.467,520.955,464.08,-5.79412,529.465,510.749,-102.682,513.464,446.358,61.3508,455.1,563.637,66.8968,318.745,617.104,64.1033,246.398,477.699,13.7094,227.815,365.105,111.124,229.273,362.578,59.1129,526.958,397.038,163.881,425.938,772.761,83.0762,516.594,845.348,-13.1314,434.977,779.909,46.2511,328.355,731.346,66.3593,354.899,851.875
