Trajectories
100
,,WRAPS2_Chawin:P_Top_R,,,WRAPS2_Chawin:P_Front_L,,,WRAPS2_Chawin:P_Top_L,,,WRAPS2_Chawin:P_Back_L,,,WRAPS2_Chawin:P_Hip_R,,,WRAPS2_Chawin:P_ASIS_R,,,WRAPS2_Chawin:P_ASIS_L,,,WRAPS2_Chawin:P_Hip_L,,,WRAPS2_Chawin:T_Front_R,,,WRAPS2_Chawin:T_Front_L,,,WRAPS2_Chawin:T_Side_L,,,WRAPS2_Chawin:T_SternalNotch,,,WRAPS2_Chawin:T_C7,,,WRAPS2_Chawin:T_T8_Top,,,WRAPS2_Chawin:T_T8_L,,,WRAPS2_Chawin:T_T8_R,,,WRAPS2_Chawin:T_Xyphoid,,,WRAPS2_Chawin:H_Ear_R,,,WRAPS2_Chawin:H_Forehead,,,WRAPS2_Chawin:H_Ear_L,,,WRAPS2_Chawin:H_Occiput,,,WRAPS2_Chawin:H_Vertex,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
20,0,266.071,322.231,234.414,34.9923,454.842,224.73,-124.543,343.752,237.18,3.43948,199.909,212.746,260.477,334.989,128.937,211.254,446.427,160.385,-55.055,461.599,159.13,-120.061,345.075,143.228,125.792,474.225,485.015,0.33591,481.823,531.704,-96.5039,464.861,467.682,69.0625,413.83,566.558,76.3354,278.278,623.159,73.8142,202.417,498.375,23.5685,182.314,385.772,120.718,184.714,383.073,70.015,481.715,396.731,169.615,406.397,774.753,82.1422,495.708,842.239,-7.9956,404.951,779.295,58.9706,300.083,736.662,75.4034,333.47,856.367
21,0,266.074,322.246,234.415,34.9981,454.842,224.732,-124.535,343.752,237.181,3.43864,199.895,212.728,260.468,335.001,128.948,211.248,446.442,160.398,-55.0488,461.606,159.125,-120.045,345.095,143.233,125.773,474.227,485.019,0.316081,481.819,531.71,-96.5257,464.857,467.675,69.0517,413.824,566.567,76.3145,278.262,623.162,73.805,202.417,498.375,23.5651,182.308,385.77,120.719,184.713,383.026,69.997,481.711,396.725,169.582,406.361,774.757,82.1094,495.667,842.263,-8.00961,404.915,779.299,58.9567,300.053,736.658,75.3864,333.424,856.364
22,0,266.069,322.244,234.418,34.9816,454.856,224.738,-124.538,343.745,237.169,3.45334,199.9,212.743,260.462,334.996,128.935,211.247,446.441,160.404,-55.0565,461.611,159.134,-120.062,345.063,143.238,125.744,474.227,485.027,0.28885,481.804,531.717,-96.5528,464.847,467.679,69.0306,413.81,566.563,76.3025,278.252,623.169,73.791,202.411,498.376,23.5595,182.299,385.766,120.712,184.714,383.072,69.9459,481.74,396.755,169.561,406.337,774.762,82.0761,495.627,842.289,-8.02542,404.869,779.304,58.9416,300.017,736.675,75.3586,333.376,856.376
23,0,266.043,322.226,234.421,34.9799,454.872,224.749,-124.537,343.739,237.165,3.44955,199.915,212.737,260.461,335.026,128.949,211.234,446.446,160.416,-55.0666,461.625,159.14,-120.109,345.307,143.349,125.717,474.24,485.032,0.259184,481.808,531.726,-96.5824,464.85,467.684,69.0145,413.807,566.567,76.2851,278.24,623.173,73.7833,202.402,498.351,23.5546,182.303,385.759,120.703,184.71,383.059,69.9036,481.774,396.791,169.537,406.317,774.767,82.0529,495.594,842.301,-8.03978,404.833,779.307,58.9326,299.982,736.682,75.342,333.337,856.371
24,0,266.038,322.229,234.429,34.9796,454.894,224.763,-124.538,343.745,237.16,3.43849,199.911,212.728,260.461,335.012,128.933,211.233,446.461,160.434,-55.0552,461.638,159.136,-120.103,345.329,143.335,125.694,474.249,485.043,0.236151,481.805,531.73,-96.6016,464.848,467.692,68.9942,413.805,566.581,76.27,278.231,623.158,73.7672,202.396,498.339,23.5364,182.297,385.74,120.682,184.714,383.063,69.8736,481.797,396.809,169.52,406.296,774.768,82.0382,495.573,842.306,-8.0568,404.802,779.316,58.9198,299.959,736.668,75.3267,333.313,856.375
25,0,266.058,322.26,234.463,34.9867,454.881,224.756,-124.538,343.775,237.171,3.4445,199.917,212.722,260.461,335.017,128.952,211.243,446.463,160.44,-55.0518,461.638,159.126,-120.082,345.223,143.285,125.69,474.237,485.047,0.224636,481.794,531.74,-96.6126,464.844,467.7,68.9903,413.791,566.595,76.2582,278.221,623.164,73.7542,202.392,498.351,23.5322,182.299,385.75,120.692,184.723,383.043,69.8753,481.799,396.818,169.511,406.272,774.768,82.0298,495.555,842.319,-8.05914,404.778,779.318,58.9097,299.933,736.676,75.3244,333.291,856.389
26,0,266.06,322.236,234.453,35.0006,454.861,224.733,-124.534,343.781,237.169,3.43853,199.91,212.723,260.479,335.002,128.955,211.266,446.459,160.431,-55.0306,461.623,159.112,-120.053,345.202,143.267,125.692,474.229,485.055,0.223848,481.793,531.745,-96.4499,464.863,467.834,68.9865,413.782,566.593,76.245,278.208,623.158,73.7417,202.39,498.322,23.5225,182.305,385.728,120.678,184.726,383.02,69.8958,481.772,396.808,169.515,406.241,774.765,82.0355,495.536,842.319,-8.06454,404.773,779.329,58.8984,299.908,736.681,75.3256,333.276,856.388
27,0,266.06,322.241,234.467,35.0155,454.86,224.747,-124.533,343.778,237.162,3.42939,199.934,212.717,260.483,334.983,128.967,211.282,446.439,160.43,-55.0268,461.622,159.109,-120.051,345.194,143.259,125.686,474.206,485.053,0.219113,481.787,531.752,-96.6103,464.832,467.703,68.9651,413.77,566.59,76.2257,278.196,623.171,73.7258,202.38,498.304,23.4947,182.296,385.724,120.66,184.722,383.039,69.8957,481.762,396.82,169.512,406.22,774.758,82.0422,495.516,842.33,-8.07178,404.76,779.337,58.8905,299.905,736.674,75.3181,333.26,856.39
28,0,266.063,322.239,234.477,35.0179,454.844,224.729,-124.537,343.797,237.162,3.42854,199.932,212.702,260.487,334.986,128.99,211.292,446.431,160.428,-55.0091,461.613,159.084,-120.048,345.171,143.237,125.692,474.203,485.062,0.219913,481.784,531.752,-96.6122,464.834,467.703,68.963,413.766,566.607,76.2215,278.202,623.163,73.7096,202.381,498.317,23.4839,182.297,385.74,120.636,184.716,383.03,69.9039,481.754,396.811,169.507,406.2,774.755,82.0519,495.505,842.339,-8.07224,404.76,779.339,58.8779,299.902,736.669,75.3174,333.248,856.386
29,0,266.059,322.221,234.455,35.0213,454.835,224.718,-124.557,343.783,237.144,3.42356,199.915,212.722,260.482,334.984,128.955,211.287,446.419,160.415,-55.0133,461.625,159.082,-120.038,345.158,143.211,125.692,474.207,485.054,0.221862,481.791,531.741,-96.6171,464.845,467.691,68.9589,413.766,566.588,76.2126,278.201,623.162,73.6992,202.372,498.326,23.4741,182.297,385.72,120.623,184.717,383.034,69.9029,481.74,396.786,169.509,406.194,774.746,82.0619,495.493,842.339,-8.0725,404.765,779.34,58.8688,299.897,736.656,75.3142,333.237,856.376
