Trajectories
100
,,WRAPS2_Chawin:P_Top_R,,,WRAPS2_Chawin:P_Front_L,,,WRAPS2_Chawin:P_Top_L,,,WRAPS2_Chawin:P_Back_L,,,WRAPS2_Chawin:P_Hip_R,,,WRAPS2_Chawin:P_ASIS_R,,,WRAPS2_Chawin:P_ASIS_L,,,WRAPS2_Chawin:P_Hip_L,,,WRAPS2_Chawin:T_Front_R,,,WRAPS2_Chawin:T_Front_L,,,WRAPS2_Chawin:T_Side_L,,,WRAPS2_Chawin:T_SternalNotch,,,WRAPS2_Chawin:T_C7,,,WRAPS2_Chawin:T_T8_Top,,,WRAPS2_Chawin:T_T8_L,,,WRAPS2_Chawin:T_T8_R,,,WRAPS2_Chawin:T_Xyphoid,,,WRAPS2_Chawin:H_Ear_R,,,WRAPS2_Chawin:H_Forehead,,,WRAPS2_Chawin:H_Ear_L,,,WRAPS2_Chawin:H_Occiput,,,WRAPS2_Chawin:H_Vertex,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
20,0,263.148,391.906,234.549,31.4984,524.918,223.066,-126.956,409.57,233.127,0.859262,268.291,210.867,257.646,395.793,136.248,208.294,515.062,159.348,-58.0571,529.359,156.161,-118.449,411.651,146.648,118.869,553.276,459.286,-5.93844,560.932,507.363,-103.13,536.439,446.586,63.1606,495.908,559.397,74.3244,366.153,624.653,72.9929,279.697,495.368,21.4847,250.236,386.178,118.393,254.049,382.431,62.0297,551.663,387.844,165.525,531.598,751.646,74.9459,637.552,779.284,-11.548,526.109,759.199,58.6959,415.417,760.707,73.9536,494.35,857.076
21,0,263.182,391.85,234.499,31.5025,524.918,223.051,-126.952,409.605,233.128,0.861247,268.312,210.876,257.689,395.841,136.318,208.313,515.061,159.323,-58.1227,529.321,156.211,-118.752,412.291,148.7,118.757,553.309,459.415,-5.91079,560.929,507.36,-103.115,536.437,446.588,63.2013,495.881,559.319,74.3426,366.159,624.647,73.0147,279.721,495.34,21.4846,250.25,386.2,118.399,254.067,382.432,62.0663,551.598,387.774,165.468,531.568,751.734,74.8364,637.497,779.367,-11.6262,526.025,759.198,58.6525,415.364,760.684,73.8619,494.261,857.084
22,0,263.177,391.877,234.519,31.5112,524.882,223.004,-126.948,409.63,233.134,0.863307,268.325,210.882,257.691,395.838,136.33,208.32,515.054,159.301,-58.1233,529.345,156.222,-118.733,412.298,148.667,118.797,553.317,459.392,-5.89108,560.943,507.363,-103.092,536.457,446.599,63.2486,495.859,559.289,74.3646,366.16,624.641,73.0354,279.733,495.3,21.5054,250.255,386.176,118.407,254.08,382.419,62.1051,551.619,387.767,165.409,531.534,751.841,74.7019,637.433,779.494,-11.6981,525.936,759.196,58.627,415.303,760.634,73.7519,494.148,857.113
23,0,263.139,391.931,234.537,31.5166,524.921,223.002,-126.938,409.673,233.129,0.853859,268.324,210.892,257.651,395.804,136.243,208.325,515.061,159.292,-58.0323,529.394,156.116,-118.738,412.317,148.692,118.926,553.307,459.263,-5.88279,560.963,507.371,-103.079,536.476,446.609,63.274,495.845,559.313,74.3874,366.167,624.629,73.0408,279.737,495.318,21.5049,250.273,386.177,118.415,254.084,382.389,62.0823,551.686,387.827,165.336,531.529,751.921,74.5727,637.351,779.605,-11.7695,525.837,759.206,58.6168,415.249,760.585,73.6607,494.035,857.131
24,0,263.137,391.974,234.55,31.5155,524.945,222.992,-126.926,409.707,233.123,0.865481,268.371,210.861,257.625,395.798,136.192,208.331,515.064,159.277,-58.1304,529.418,156.223,-118.717,412.319,148.635,118.788,553.395,459.434,-5.87257,561.003,507.383,-103.057,536.511,446.624,63.3108,495.829,559.284,74.4024,366.174,624.628,73.0466,279.758,495.321,21.5061,250.3,386.169,118.412,254.099,382.399,62.1006,551.686,387.815,165.259,531.539,751.988,74.4202,637.279,779.747,-11.8342,525.741,759.216,58.6276,415.21,760.528,73.5689,493.891,857.164
25,0,263.133,391.997,234.559,31.5264,524.95,222.971,-126.917,409.766,233.156,0.867671,268.39,210.842,257.638,395.826,136.213,208.338,515.087,159.266,-58.1189,529.441,156.228,-118.724,412.367,148.683,118.818,553.42,459.435,-5.85317,561.027,507.388,-103.044,536.539,446.633,63.3551,495.825,559.245,74.4196,366.193,624.606,73.0654,279.783,495.268,21.5013,250.322,386.141,118.413,254.13,382.384,62.1403,551.735,387.798,165.182,531.554,752.047,74.2951,637.203,779.856,-11.8969,525.648,759.222,58.6456,415.15,760.459,73.5014,493.749,857.162
26,0,263.127,392,234.539,31.5295,524.962,222.949,-126.912,409.769,233.137,0.868039,268.412,210.841,257.622,395.839,136.161,208.349,515.103,159.255,-58.0318,529.513,156.134,-118.706,412.399,148.714,118.973,553.391,459.288,-5.83937,561.042,507.39,-103.032,536.566,446.635,63.3786,495.815,559.262,74.4319,366.205,624.615,73.0725,279.803,495.245,21.5149,250.345,386.135,118.412,254.137,382.38,62.1369,551.796,387.853,165.101,531.549,752.093,74.1528,637.117,779.98,-11.9616,525.536,759.23,58.65,415.06,760.452,73.4379,493.606,857.177
27,0,263.133,392.015,234.551,31.5338,524.967,222.933,-126.904,409.794,233.142,0.875733,268.433,210.871,257.625,395.845,136.138,208.358,515.114,159.227,-58.0285,529.521,156.119,-118.395,411.749,146.526,118.991,553.398,459.284,-5.82137,561.05,507.386,-103.001,536.576,446.638,63.4122,495.798,559.237,74.437,366.22,624.614,73.0838,279.818,495.278,21.5193,250.355,386.162,118.433,254.151,382.389,62.1706,551.779,387.846,165.028,531.566,752.161,74.0069,637.027,780.113,-12.0213,525.423,759.258,58.6443,414.963,760.478,73.3794,493.479,857.201
28,0,263.178,392.01,234.517,31.5461,524.961,222.885,-126.893,409.811,233.153,0.884827,268.452,210.871,257.665,395.875,136.184,208.367,515.148,159.224,-58.0166,529.53,156.099,-118.384,411.787,146.519,119.021,553.396,459.257,-5.7889,561.049,507.359,-102.98,536.589,446.616,63.4562,495.772,559.172,74.4447,366.229,624.618,73.0927,279.839,495.265,21.5334,250.373,386.129,118.448,254.162,382.385,62.2216,551.714,387.79,164.97,531.576,752.202,73.8864,636.972,780.217,-12.0837,525.307,759.289,58.6257,414.849,760.545,73.3345,493.369,857.205
29,0,263.207,392.02,234.51,31.5522,524.942,222.837,-126.895,409.85,233.158,0.90284,268.491,210.845,257.685,395.928,136.216,208.376,515.163,159.203,-58.0893,529.501,156.171,-118.702,412.47,148.648,118.887,553.442,459.418,-5.77369,561.054,507.344,-102.977,536.59,446.581,63.4911,495.751,559.104,74.4548,366.245,624.615,73.1056,279.859,495.233,21.5455,250.387,386.12,118.454,254.179,382.369,62.2532,551.667,387.735,164.909,531.599,752.252,73.7401,636.9,780.31,-12.1523,525.167,759.337,58.6432,414.797,760.503,73.2754,493.28,857.227
