Trajectories
100
,,WRAPS2_Chawin:P_Top_R,,,WRAPS2_Chawin:P_Front_L,,,WRAPS2_Chawin:P_Top_L,,,WRAPS2_Chawin:P_Back_L,,,WRAPS2_Chawin:P_Hip_R,,,WRAPS2_Chawin:P_ASIS_R,,,WRAPS2_Chawin:P_ASIS_L,,,WRAPS2_Chawin:P_Hip_L,,,WRAPS2_Chawin:T_Front_R,,,WRAPS2_Chawin:T_Front_L,,,WRAPS2_Chawin:T_Side_L,,,WRAPS2_Chawin:T_SternalNotch,,,WRAPS2_Chawin:T_C7,,,WRAPS2_Chawin:T_T8_Top,,,WRAPS2_Chawin:T_T8_L,,,WRAPS2_Chawin:T_T8_R,,,WRAPS2_Chawin:T_Xyphoid,,,WRAPS2_Chawin:H_Ear_R,,,WRAPS2_Chawin:H_Forehead,,,WRAPS2_Chawin:H_Ear_L,,,WRAPS2_Chawin:H_Occiput,,,WRAPS2_Chawin:H_Vertex,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
446,0,263.691,327.986,238.275,32.4215,460.161,223.411,-126.952,348.261,234.776,1.6014,204.011,213.839,258.286,339.868,130.07,209.497,451.166,161.727,-56.5889,465.34,156.234,-121.313,344.445,144.45,116.677,476.622,483.143,-8.88468,481.503,529.56,-104.968,462.824,465.125,61.9824,412.005,565.241,69.5506,278.736,621.999,70.0877,204.065,495.975,20.821,183.024,383.076,117.836,187.324,380.873,61.5146,482.229,395.416,160.07,408.359,776.045,68.2204,495.739,839.902,-17.1024,398.362,780.707,54.8206,295.896,741.548,69.3912,333.778,860.442
447,0,263.668,327.978,238.273,32.3837,460.16,223.388,-126.98,348.267,234.773,1.60619,204.119,213.939,258.261,339.861,130.068,209.482,451.087,161.661,-56.6527,465.217,156.189,-121.375,344.503,144.481,116.272,476.575,483.19,-9.28499,481.253,529.596,-105.267,462.26,465.091,61.7417,411.885,565.268,69.7265,278.68,622.006,70.4595,204.003,495.968,21.231,182.813,383.2,118.27,187.399,380.895,61.1985,481.86,395.332,159.828,408.608,776.092,67.6462,495.68,839.879,-17.3368,397.952,780.698,54.9845,295.791,741.549,69.391,333.728,860.463
448,0,263.623,328.009,238.293,32.3498,460.137,223.369,-127.012,348.263,234.769,1.55105,204.359,213.993,258.235,339.858,130.065,209.455,451.063,161.65,-56.6819,465.211,156.182,-121.462,344.578,144.534,115.925,476.607,483.237,-9.67821,480.951,529.618,-105.599,461.758,465.093,61.5302,411.76,565.244,69.9151,278.611,622.023,70.8512,203.939,495.999,21.726,182.577,383.225,118.733,187.453,380.888,60.8715,481.775,395.391,159.549,408.891,776.062,67.0729,495.636,839.856,-17.4988,397.612,780.657,55.1157,295.658,741.638,69.3879,333.689,860.481
449,0,263.586,328.033,238.297,32.3168,460.145,223.39,-127.036,348.27,234.782,1.48954,204.652,213.972,258.201,339.861,130.081,209.449,451.053,161.68,-56.7164,465.215,156.202,-121.513,344.625,144.57,115.551,476.672,483.293,-10.0549,480.689,529.595,-105.918,461.136,465.017,61.3615,411.67,565.284,70.1022,278.539,622.066,71.2401,203.876,496.012,22.2359,182.395,383.154,119.219,187.521,380.98,60.4836,481.672,395.378,159.272,409.177,776.151,66.4312,495.553,839.869,-17.7582,397.197,780.705,55.2686,295.527,741.659,69.38,333.657,860.502
450,0,263.537,328.087,238.316,32.2477,460.127,223.391,-127.077,348.254,234.786,1.51228,204.664,214.164,258.152,339.892,130.101,209.478,451.094,161.79,-56.795,465.231,156.227,-121.595,344.648,144.598,115.162,476.705,483.307,-10.4922,480.398,529.543,-106.249,460.563,464.955,61.1511,411.542,565.314,70.2938,278.475,622.125,71.6539,203.816,496.055,22.7231,182.183,383.283,119.749,187.356,381.553,60.1021,481.554,395.392,159.001,409.38,776.141,65.8402,495.505,839.855,-18.0059,396.792,780.685,55.4184,295.402,741.726,69.3572,333.626,860.541
451,0,263.469,328.138,238.303,32.178,460.141,223.424,-127.103,348.241,234.812,1.53229,204.588,214.395,258.115,339.914,130.111,209.426,451.134,161.844,-56.8629,465.246,156.258,-121.686,344.705,144.643,114.761,476.73,483.374,-10.8946,480.088,529.531,-106.595,459.956,464.911,60.8923,411.412,565.334,70.475,278.402,622.19,72.0706,203.742,496.119,23.2252,181.932,383.345,120.275,187.369,381.686,59.7694,481.431,395.392,158.675,409.677,776.181,65.1819,495.439,839.849,-18.2551,396.392,780.661,55.5713,295.281,741.762,69.3271,333.586,860.565
452,0,263.436,328.192,238.327,32.1026,460.22,223.491,-127.143,348.205,234.82,1.53355,204.505,214.595,258.065,339.944,130.146,209.365,451.168,161.879,-56.9398,465.278,156.301,-121.736,344.685,144.656,114.342,476.77,483.433,-11.3373,479.77,529.539,-106.936,459.313,464.828,60.6068,411.332,565.377,70.7005,278.338,622.173,72.4914,203.681,496.135,23.8164,181.697,383.213,120.795,187.439,381.735,59.4517,481.312,395.379,158.513,410.064,776.333,64.5139,495.386,839.794,-18.4799,396.052,780.596,55.7031,295.142,741.83,69.288,333.547,860.605
453,0,263.398,328.219,238.328,32.0353,460.284,223.565,-127.173,348.165,234.81,1.53351,204.435,214.785,258.006,339.944,130.142,209.298,451.223,161.933,-56.9917,465.286,156.337,-121.941,345.511,145.093,113.931,476.787,483.487,-11.7848,479.397,529.524,-107.282,458.67,464.74,60.3277,411.217,565.438,70.9083,278.263,622.179,72.8961,203.585,496.189,24.3532,181.448,383.309,121.333,187.458,381.895,59.015,481.152,395.418,158.108,410.222,776.279,63.8633,495.324,839.764,-18.7702,395.582,780.601,55.8539,294.998,741.906,69.2462,333.506,860.655
454,0,263.379,328.219,238.355,31.99,460.108,223.475,-127.22,348.139,234.813,1.5764,204.391,214.939,257.984,339.984,130.164,209.255,451.217,161.926,-57.0404,465.278,156.338,-121.765,344.591,144.594,113.523,476.774,483.548,-12.1963,479.054,529.51,-107.727,457.944,464.699,60.0187,411.072,565.517,71.1198,278.163,622.182,73.3764,203.482,496.136,24.9028,181.232,383.293,121.914,187.483,381.977,58.6201,481.001,395.439,157.898,410.648,776.442,63.1619,495.259,839.714,-19.0532,395.158,780.625,56.0326,294.864,741.94,69.2043,333.465,860.691
455,0,263.378,328.226,238.352,31.9582,460.093,223.482,-127.074,348.311,234.577,1.74896,204.441,214.961,257.976,340.001,130.172,209.236,451.231,161.938,-57.0729,465.258,156.35,-121.798,344.483,144.591,113.08,476.772,483.608,-12.6546,478.671,529.481,-107.991,457.259,464.596,59.8053,410.972,565.573,71.349,278.018,622.222,73.8291,203.375,496.135,25.4987,180.936,383.286,122.486,187.539,382.012,58.2784,480.904,395.491,157.616,410.938,776.514,62.4399,495.145,839.715,-19.3124,394.672,780.6,56.1996,294.732,741.978,69.1606,333.413,860.721
456,0,263.385,328.199,238.331,31.9538,460.062,223.495,-127.246,348.102,234.839,1.85867,204.482,214.879,257.996,340.014,130.182,209.233,451.234,161.963,-57.0906,465.242,156.368,-121.821,344.538,144.612,112.65,476.757,483.625,-13.114,478.242,529.482,-108.351,456.53,464.488,59.5919,410.84,565.57,71.6074,277.899,622.239,74.3158,203.289,496.135,26.103,180.665,383.305,123.068,187.542,382.127,57.9003,480.643,395.443,157.312,411.149,776.547,61.7205,495.055,839.689,-19.5658,394.263,780.543,56.3917,294.598,741.962,69.1079,333.342,860.768
457,0,263.39,328.176,238.293,31.9471,460.036,223.517,-127.046,348.253,234.584,1.94416,204.508,214.742,257.979,340.045,130.156,209.22,451.248,161.965,-57.0958,465.228,156.402,-121.802,344.213,144.318,112.181,476.745,483.694,-13.6163,477.832,529.434,-108.812,455.667,464.443,59.3184,410.677,565.559,71.8408,277.774,622.265,74.8405,203.193,496.088,26.9018,180.845,382.367,123.707,187.608,382.173,57.4339,480.339,395.316,156.941,411.536,776.638,60.9944,494.938,839.654,-19.8908,393.707,780.539,56.571,294.445,741.991,69.0508,333.251,860.809
458,0,263.402,328.217,238.309,31.9325,460.008,223.571,-127.031,348.21,234.604,1.99081,204.48,214.632,257.972,340.099,130.173,209.201,451.285,162.01,-57.1098,465.233,156.476,-121.683,343.832,144.135,111.685,476.769,483.677,-14.1296,477.373,529.364,-109.157,454.874,464.309,59.0013,410.504,565.589,72.1001,277.674,622.29,75.3565,203.094,496.138,27.4909,180.151,383.081,124.338,187.622,382.299,56.9746,480.144,395.385,156.603,411.78,776.636,60.1919,494.796,839.608,-20.1318,393.194,780.535,56.7524,294.247,742.023,68.9972,333.147,860.836
459,0,263.4,328.23,238.306,31.9365,460.014,223.662,-127.002,348.134,234.617,2.02435,204.415,214.569,257.967,340.238,130.165,209.182,451.319,162.046,-57.1191,465.218,156.545,-121.664,343.575,144.02,111.136,476.763,483.717,-14.66,476.903,529.36,-109.543,454.047,464.219,58.6482,410.335,565.592,72.3436,277.57,622.271,75.9403,202.97,496.027,28.1829,179.859,383.097,125.001,187.686,382.388,56.4849,479.952,395.42,156.013,411.895,776.545,59.3945,494.634,839.583,-20.4524,392.65,780.517,56.9498,294.062,742.029,68.9464,333.056,860.868
460,0,263.412,328.21,238.261,31.9364,459.987,223.728,-126.975,348.066,234.626,2.09184,204.343,214.539,257.988,340.487,130.239,209.18,451.351,162.099,-57.1228,465.175,156.616,-121.681,343.513,143.991,110.659,476.759,483.736,-15.1714,476.171,529.253,-109.973,453.18,464.152,58.3123,410.259,565.691,72.6064,277.412,622.315,76.5094,202.868,496.039,28.9754,179.868,382.379,125.679,187.719,382.519,56.0073,479.671,395.304,155.59,412.224,776.62,58.5712,494.461,839.585,-20.7556,392.098,780.461,57.1117,293.852,742.163,68.9002,332.955,860.909
461,0,263.45,328.214,238.253,31.9083,460.65,224.218,-126.932,347.959,234.597,2.16503,204.243,214.601,258.08,340.913,130.401,209.176,451.383,162.144,-57.1168,465.122,156.68,-121.658,343.425,143.968,110.098,476.739,483.792,-15.6926,475.681,529.225,-110.376,452.295,464.024,57.9712,410.062,565.738,72.8794,277.236,622.287,77.0856,202.777,495.992,29.6853,179.542,382.371,126.373,187.767,382.514,55.5304,479.492,395.355,155.449,412.581,776.737,57.7423,494.279,839.528,-21.0124,391.509,780.435,57.3024,293.624,742.227,68.8476,332.842,860.932
462,0,263.479,328.157,238.178,31.9131,460.614,224.277,-126.898,347.853,234.572,2.26763,204.129,214.547,258.244,341.526,130.658,209.182,451.406,162.18,-57.1239,465.047,156.718,-121.614,343.246,143.91,109.57,476.703,483.829,-16.1378,475.134,529.34,-110.79,451.378,464.001,57.6678,409.822,565.707,73.1438,277.045,622.282,77.6611,202.643,495.936,30.4002,179.225,382.311,127.061,187.821,382.451,55.0361,479.238,395.358,155.014,412.918,776.812,56.8753,494.103,839.458,-21.3746,390.893,780.45,57.5036,293.419,742.259,68.7873,332.717,860.976
463,0,263.543,328.188,238.204,31.8989,460.561,224.302,-126.919,347.816,234.627,2.35863,204.008,214.531,258.411,342.176,130.945,209.174,451.428,162.195,-57.1407,464.947,156.742,-121.577,343.076,143.89,109.064,476.657,483.912,-16.7687,474.603,529.223,-111.191,450.446,463.909,57.4044,409.516,565.723,73.4115,276.862,622.285,78.2693,202.49,495.837,31.1141,178.901,382.333,127.713,187.885,382.51,54.5656,478.941,395.404,154.595,413.156,776.901,56.0355,493.874,839.449,-21.6846,390.254,780.399,57.7031,293.125,742.328,68.7286,332.574,861.048
464,0,263.603,328.187,238.159,31.8983,460.459,224.29,-126.831,347.723,234.671,2.45877,203.85,214.409,258.436,342.579,131.07,209.171,451.47,162.227,-57.1637,464.868,156.73,-121.552,342.917,143.896,108.528,476.63,483.952,-17.3097,474.022,529.192,-111.563,449.496,463.88,57.0873,409.262,565.806,73.7145,276.675,622.237,78.8599,202.34,495.807,31.8544,178.596,382.183,128.405,187.96,382.47,54.0868,478.856,395.497,154.194,413.351,776.932,55.1618,493.651,839.454,-21.9462,389.63,780.361,57.8779,292.843,742.479,68.6699,332.424,861.09
465,0,263.669,328.165,238.136,31.8793,460.387,224.329,-126.784,347.301,234.495,2.59145,203.705,214.411,258.095,341.181,130.349,209.141,451.484,162.241,-57.1994,464.771,156.763,-121.452,342.603,143.82,107.991,476.589,484.023,-17.8441,473.419,529.249,-111.995,448.509,463.829,56.7743,409.009,565.912,74.0326,276.432,622.247,79.2528,202.06,496.305,32.5825,178.253,382.173,129.09,188.048,382.428,53.5538,478.575,395.475,153.76,413.619,777.022,54.2673,493.405,839.401,-22.3475,388.923,780.401,58.0793,292.578,742.565,68.5714,332.251,861.182
466,0,263.695,328.235,238.128,31.8415,460.32,224.376,-126.937,346.895,234.771,2.70917,203.505,214.534,258.083,341.311,130.344,209.114,451.518,162.272,-57.2475,464.658,156.799,-120.946,341.608,143.206,107.432,476.521,484.167,-18.4326,472.823,529.282,-112.417,447.558,463.822,56.4278,408.721,565.954,74.3151,276.195,622.265,79.8873,201.897,496.238,33.3308,177.978,382.062,129.796,188.146,382.496,53.0279,478.331,395.679,153.294,413.848,777.093,53.3602,493.129,839.326,-22.6371,388.25,780.357,58.285,292.269,742.613,68.5016,332.089,861.265
467,0,263.707,328.288,238.127,31.7977,460.287,224.45,-126.755,346.616,234.422,2.86912,203.267,214.549,258.084,341.473,130.352,209.074,451.561,162.274,-57.2826,464.573,156.84,-121.213,341.905,143.557,106.832,476.476,484.294,-18.9957,472.239,529.317,-112.85,446.593,463.804,56.037,408.474,566,74.5802,275.978,622.277,80.4504,201.717,496.182,34.0937,177.635,381.97,130.527,188.273,382.357,52.5332,478.054,395.759,152.858,414.021,777.181,52.4305,492.829,839.337,-22.943,387.533,780.32,58.479,291.941,742.708,68.4241,331.884,861.336
468,0,263.723,328.339,238.097,31.7461,460.215,224.494,-126.763,346.424,234.429,2.99812,203.123,214.471,258.08,341.539,130.321,209.032,451.613,162.284,-57.3361,464.485,156.871,-120.886,341.281,143.193,106.245,476.456,484.401,-19.6142,471.631,529.338,-113.417,445.519,463.754,55.7233,408.243,566.082,74.895,275.728,622.184,81.0676,201.572,496.162,34.8711,177.331,381.93,131.232,188.395,382.34,52.0626,478.3,396.096,152.352,414.227,777.317,51.5083,492.515,839.334,-23.2858,386.734,780.345,58.7141,291.624,742.804,68.3351,331.612,861.386
469,0,263.741,328.442,238.094,31.6874,460.146,224.553,-126.73,346.157,234.412,3.13891,202.959,214.513,258.094,341.604,130.268,208.978,451.668,162.303,-57.3975,464.387,156.923,-121.181,341.565,143.577,105.653,476.41,484.464,-20.1931,470.989,529.406,-113.734,444.572,463.745,55.3583,407.932,566.2,75.2654,275.47,622.152,81.6528,201.419,496.168,35.6669,177.002,381.814,131.936,188.504,382.385,51.4526,477.652,395.943,151.989,414.405,777.378,50.6015,492.149,839.367,-23.5621,386.006,780.287,58.9373,291.273,742.918,68.2401,331.379,861.485
470,0,263.755,328.578,238.09,31.6424,460.081,224.588,-126.742,345.989,234.464,3.2948,202.736,214.536,258.004,339.526,128.627,208.904,451.727,162.292,-57.4556,464.29,156.97,-121.167,341.44,143.618,105.013,476.367,484.576,-20.7991,470.38,529.388,-114.226,443.533,463.727,55.0125,407.604,566.274,75.5507,275.25,622.176,82.2819,201.231,496.105,36.4122,176.676,381.81,132.66,188.625,382.317,51.0097,477.967,396.416,151.423,414.564,777.432,49.6628,491.771,839.386,-23.9126,385.171,780.365,59.2026,290.921,742.916,68.1645,331.098,861.564
471,0,263.774,328.667,238.055,31.5837,460.005,224.625,-126.754,345.796,234.503,3.47935,202.023,214.637,258.038,340.239,129.049,208.848,451.804,162.324,-57.5251,464.192,157.05,-121.17,341.329,143.672,104.411,476.274,484.686,-21.3949,469.727,529.468,-114.66,442.487,463.722,54.7007,407.275,566.27,75.8455,274.995,622.19,82.887,201.084,496.122,37.2038,176.356,381.729,133.369,188.751,382.321,50.2836,477.179,396.072,151.041,414.755,777.556,48.7354,491.387,839.395,-24.1908,384.391,780.333,59.4088,290.573,743.062,68.1243,330.817,861.625
472,0,263.837,328.853,238.069,31.5226,459.951,224.701,-126.823,345.506,234.741,3.63089,201.753,214.68,258.084,340.73,129.303,208.79,451.881,162.349,-57.5902,464.047,157.118,-121.154,341.131,143.671,103.751,476.188,484.779,-22.0334,469.058,529.506,-115.133,441.434,463.743,54.3506,407.06,566.371,76.1547,274.759,622.162,83.5076,200.945,496.097,37.9802,176.002,381.723,134.077,188.852,382.327,49.6813,476.908,396.19,150.604,414.917,777.656,47.842,491.002,839.419,-24.4643,383.597,780.342,59.679,290.222,743.042,68.1084,330.513,861.645
473,0,263.88,329.037,238.059,31.4179,459.928,224.82,-126.772,345.274,234.648,3.78407,201.41,214.872,258.1,340.866,129.299,208.714,451.949,162.397,-57.6953,463.881,157.179,-121.186,341.054,143.734,103.123,476.151,484.904,-22.6535,468.427,529.523,-115.606,440.348,463.708,53.9684,406.674,566.416,76.4917,274.557,622.17,84.1149,200.77,496.099,38.7647,175.665,381.674,134.802,188.974,382.347,48.9587,476.798,396.228,150.113,415.096,777.664,46.9402,490.552,839.488,-24.7731,382.767,780.401,59.9513,289.894,743.078,68.102,330.231,861.699
474,0,263.535,326.334,236.232,31.2888,459.867,224.916,-126.805,345.03,234.669,3.95157,201.111,214.976,258.077,341.214,129.431,208.606,452.015,162.409,-57.8172,463.684,157.24,-121.26,340.864,143.772,102.422,476.072,484.947,-23.319,467.747,529.575,-116.09,439.247,463.729,53.5463,406.413,566.504,76.8089,274.346,622.184,84.7567,200.629,496.098,39.6162,174.95,382.621,135.521,189.063,382.344,48.4664,476.324,396.34,149.674,415.189,777.743,46.0494,490.146,839.517,-25.0131,381.96,780.373,60.2232,289.548,743.1,68.0891,329.924,861.745
475,0,263.629,327.024,236.588,31.082,460.269,225.191,-126.814,344.747,234.685,4.17466,200.744,215.09,258.059,341.302,129.366,208.505,452.124,162.485,-57.9328,463.507,157.3,-120.918,340.031,143.308,101.752,476.03,485.043,-23.9676,467.059,529.566,-116.596,438.129,463.649,53.1704,406.195,566.572,77.1279,274.115,622.114,85.3937,200.469,496.132,40.4365,174.612,382.592,136.283,189.193,382.302,47.8015,476.035,396.389,149.173,415.383,777.819,45.1227,489.721,839.555,-25.3452,381.115,780.437,60.4825,289.182,743.109,68.0898,329.624,861.801
476,0,263.719,327.714,236.936,30.9588,460.158,225.233,-126.862,344.461,234.725,4.38989,200.446,215.211,258.044,341.414,129.362,208.383,452.235,162.542,-58.0809,463.284,157.334,-120.939,339.813,143.373,101.043,475.926,485.115,-24.5984,466.375,529.588,-117.069,436.961,463.67,52.7816,405.79,566.566,77.4252,273.886,622.127,86.0588,200.343,496.087,41.2371,174.221,382.542,137.018,189.341,382.292,47.1974,475.738,396.424,148.702,415.533,777.856,44.1989,489.309,839.554,-25.6207,380.309,780.413,60.7242,288.836,743.201,68.0814,329.322,861.845
477,0,263.725,328.337,237.219,30.7883,459.965,225.242,-126.905,344.169,234.754,4.60773,200.121,215.187,258.007,341.462,129.282,208.231,452.363,162.599,-58.249,463.126,157.372,-120.974,339.674,143.439,100.318,475.9,485.207,-25.2967,465.652,529.62,-117.585,435.811,463.643,52.3695,405.464,566.698,77.7397,273.674,622.212,86.7056,200.142,496.108,42.0851,173.946,382.466,137.762,189.488,382.301,46.4862,475.424,396.465,148.16,415.633,777.866,43.2698,488.865,839.551,-25.8857,379.465,780.469,60.9994,288.493,743.239,68.0537,329.047,861.912
478,0,263.781,328.852,237.409,30.6098,459.794,225.27,-126.925,343.855,234.748,4.89615,199.768,215.504,257.93,341.634,129.159,208.029,452.468,162.624,-58.439,462.954,157.417,-121.019,339.427,143.434,99.5917,475.855,485.255,-25.9996,464.994,529.66,-118.097,434.659,463.662,52.0327,405.208,566.714,78.1168,273.482,622.135,87.3854,200.019,496.06,42.9394,173.584,382.37,138.526,189.632,382.267,45.8583,475.334,396.642,147.651,415.837,777.947,42.3089,488.462,839.567,-26.2244,378.658,780.443,61.2093,288.109,743.378,68.0166,328.797,861.975
479,0,263.789,329.128,237.488,30.4349,459.658,225.348,-126.96,343.569,234.786,5.19918,199.382,216.12,257.89,341.752,129.028,207.858,452.603,162.689,-58.6102,462.794,157.499,-121.07,339.22,143.48,98.841,475.847,485.389,-26.6675,464.255,529.685,-118.594,433.463,463.608,51.566,404.786,566.699,78.4478,273.245,622.081,88.0368,199.875,496.09,43.7708,173.26,382.347,139.288,189.794,382.195,45.117,474.837,396.595,147.122,416.011,778.03,41.3491,488.039,839.607,-26.5142,377.85,780.45,61.4384,287.773,743.437,67.9614,328.517,862.018
480,0,263.789,329.289,237.498,30.2808,459.521,225.432,-126.979,343.274,234.845,5.5834,199.023,216.808,257.842,341.898,129,207.699,452.738,162.677,-58.7805,462.608,157.59,-121.126,338.962,143.471,98.0769,476.266,485.669,-27.31,463.41,529.747,-119.077,432.296,463.635,51.1835,404.522,566.796,78.7521,273.04,622.096,88.727,199.728,496.012,44.6174,172.921,382.279,140.045,189.986,382.208,44.6333,473.997,396.401,146.58,416.147,778.057,40.3768,487.633,839.552,-26.8503,377.027,780.477,61.6551,287.412,743.502,67.879,328.245,862.109
481,0,263.771,329.402,237.451,30.1434,459.325,225.464,-127.027,342.971,234.931,5.80172,198.804,216.578,257.767,342.167,129.09,207.546,452.86,162.693,-58.9577,462.35,157.603,-121.155,338.677,143.477,97.3243,476.195,485.771,-28.0176,462.691,529.779,-119.613,431.088,463.614,50.7514,404.214,566.941,79.0804,272.824,622.161,89.3997,199.573,496.031,45.46,172.604,382.286,140.794,190.164,382.231,43.884,473.657,396.435,146,416.257,778.091,39.3841,487.217,839.55,-27.2077,376.211,780.471,61.8751,287.047,743.598,67.7978,327.995,862.157
482,0,263.793,329.563,237.408,29.9919,459.139,225.502,-127.035,342.624,235,5.99533,198.59,216.576,257.686,342.392,129.11,207.354,452.936,162.693,-59.1374,462.059,157.703,-121.207,338.506,143.581,96.5682,476.103,485.838,-28.7308,461.889,529.84,-120.105,429.872,463.65,50.2932,403.78,566.889,79.4459,272.587,622.083,90.0744,199.429,496.014,46.3289,172.26,382.203,141.581,190.328,382.168,43.2127,473.312,396.472,145.438,416.497,778.177,38.4028,486.79,839.531,-27.5502,375.351,780.511,62.0989,286.714,743.686,67.7133,327.773,862.192
483,0,263.749,329.702,237.321,29.8266,458.973,225.541,-127.085,342.253,235.005,6.09375,198.413,216.343,257.62,342.502,128.949,207.173,453.02,162.686,-59.307,461.884,157.833,-121.233,338.226,143.636,95.8304,476.03,485.93,-29.4052,461.149,529.859,-120.628,428.654,463.624,49.9317,403.474,566.951,79.7879,272.358,622.048,90.7696,199.281,495.975,47.1539,171.954,382.23,142.346,190.498,382.121,42.521,472.832,396.514,144.867,416.653,778.217,37.3747,486.36,839.498,-27.7913,374.541,780.321,62.316,286.362,743.759,67.6143,327.524,862.252
484,0,263.738,329.864,237.217,29.664,458.814,225.617,-127.137,342.02,235.035,6.21741,198.246,215.992,257.519,342.619,128.818,206.998,453.169,162.71,-59.5076,461.739,157.94,-121.309,337.858,143.628,95.0639,475.879,486.034,-30.1092,460.405,529.928,-121.215,427.345,463.619,49.5012,403.144,567.088,80.1167,272.17,622.055,91.4218,199.115,495.971,48.0154,171.64,382.065,143.066,190.684,382.151,41.826,472.563,396.643,144.227,416.786,778.241,36.3176,485.917,839.446,-28.0061,373.672,780.143,62.5065,286.004,743.902,67.5102,327.269,862.305
485,0,263.635,330.18,237.098,29.4364,458.642,225.695,-127.181,341.655,235.068,6.34858,198.054,215.782,257.352,342.777,128.755,206.742,453.312,162.733,-59.7409,461.508,157.976,-121.373,337.566,143.646,94.2846,475.778,486.123,-30.8163,459.576,530.002,-121.642,426.229,463.704,49.1061,402.717,567.085,80.4591,271.934,622.099,92.0967,198.979,496.016,48.8651,171.306,382.085,143.83,190.839,382.115,41.0742,472.191,396.707,143.619,417.027,778.316,35.23,485.524,839.409,-28.3942,372.823,780.057,62.7357,285.672,743.995,67.3864,327.053,862.365
486,0,263.526,330.388,237.11,29.1973,458.484,225.757,-127.27,341.341,235.115,6.48108,197.878,215.533,257.214,342.943,128.663,206.491,453.488,162.805,-59.9729,461.301,158.035,-121.415,337.383,143.7,93.5044,475.634,486.173,-31.4993,458.849,530.007,-122.137,425.004,463.665,48.6179,402.407,567.084,80.8233,271.716,622.025,92.7424,198.812,496.012,49.6855,170.953,382.079,144.57,190.983,382.085,40.4021,471.754,396.701,142.93,417.27,778.355,34.1048,485.059,839.375,-28.758,372.013,780.029,62.9548,285.315,744.081,67.2507,326.848,862.42
487,0,263.574,330.329,237.444,28.9837,458.353,225.843,-127.343,340.98,235.151,6.58218,197.73,215.405,257.132,343.072,128.632,206.284,453.637,162.877,-60.2537,461.12,158.176,-121.496,337.148,143.724,92.7483,475.502,486.238,-32.1804,458.023,530.019,-122.639,423.762,463.697,48.2001,402.089,567.183,81.1736,271.547,622.034,93.436,198.675,495.992,50.5499,170.663,381.933,145.302,191.131,382.063,39.6677,471.36,396.779,142.305,417.43,778.417,32.9645,484.649,839.286,-29.1964,371.136,780.034,63.195,285.027,744.111,67.1105,326.629,862.486
488,0,263.549,330.46,237.33,28.7683,458.19,225.908,-127.398,340.673,235.2,6.71766,197.547,215.278,256.957,343.339,128.72,206.079,453.771,162.938,-60.5255,460.883,158.238,-121.612,336.768,143.646,91.9322,475.328,486.299,-32.8953,457.228,530.039,-123.143,422.473,463.662,47.7008,401.736,567.218,81.5288,271.335,622.045,94.0884,198.504,496.018,51.2297,170.254,382.395,146.046,191.291,382.089,38.8867,470.914,396.797,141.583,417.738,778.478,31.7643,484.193,839.259,-29.63,370.303,779.975,63.3923,284.669,744.308,66.9516,326.423,862.555
489,0,263.5,330.641,237.289,28.5479,458.041,225.985,-127.459,340.269,235.201,7.43606,197.361,214.458,256.869,343.602,128.792,205.926,454.519,163.461,-60.7533,460.649,158.311,-121.73,336.576,143.666,91.1513,475.205,486.327,-33.5931,456.375,530.071,-123.598,421.115,463.631,47.2978,401.342,567.156,81.8806,271.092,622.05,94.8147,198.378,496.037,52.1024,169.914,382.363,146.819,191.458,382.101,38.2729,470.433,396.749,140.883,417.969,778.519,30.5533,483.749,839.156,-30.1074,369.411,780.017,63.6527,284.359,744.36,66.8067,326.242,862.548
490,0,263.426,330.776,237.187,28.3183,457.899,226.055,-127.51,339.844,235.135,7.50504,197.214,214.209,256.8,343.686,128.648,205.726,454.636,163.479,-60.9315,460.501,158.436,-121.828,336.268,143.689,90.3321,475.037,486.35,-34.3024,455.485,530.03,-124.116,419.749,463.575,46.8922,400.955,567.134,82.4145,270.82,622.084,95.5045,198.212,496.027,53.0046,169.606,382.228,147.604,191.597,382.079,37.428,469.945,396.823,140.168,418.268,778.637,29.3162,483.286,839.038,-30.5354,368.529,779.924,63.9367,284.059,744.375,66.6329,326.07,862.575
