Devices
1000
,,Seat Plate - Force,,,Seat Plate - Moment,,,Seat Plate - CoP,,,Foot Plate - Force,,,Foot Plate - Moment,,,Foot Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
5,5,-5.34881,-6.91376,-624.709,-181925,9940.93,3662.29,65.9129,369.83,7.86,-0.666197,1.11847,-126.284,4116.85,-50.536,1950.76,95.5998,752.4,-478
5,6,-8.0954,-8.43963,-624.099,-180551,10215.6,3250.3,66.3686,367.914,7.86,-0.0558454,6.91681,-130.556,4116.85,-1698.49,4285.35,82.9904,753.467,-478
5,7,-5.95917,-7.21893,-627.15,-179727,10215.6,3387.63,66.2889,365.193,7.86,-0.361021,6.61163,-125.063,4574.62,-3346.43,1676.1,69.242,748.422,-478
5,8,-5.95917,-7.82928,-622.878,-181101,9940.93,3662.29,65.9597,369.363,7.86,-3.1076,11.4944,-125.673,4025.3,-2247.8,1264.11,78.1139,752.97,-478
5,9,-5.95917,-4.16717,-622.267,-181101,10124,3524.96,66.2696,369.648,7.86,0.554506,6.91681,-121.401,3933.75,773.439,1813.43,102.371,752.597,-478
6,0,-5.95917,-6.60858,-624.099,-181101,8201.42,3799.62,63.1412,368.794,7.86,0.859682,6.91681,-125.673,4208.41,-2522.46,714.796,75.9284,751.513,-478
6,1,-6.87469,-5.99823,-623.488,-180551,10124,3387.63,66.2377,368.197,7.86,2.69074,6.61163,-126.284,4025.3,-874.511,1950.76,89.075,753.125,-478
6,2,-6.56952,-6.60858,-626.54,-180551,9757.82,3662.29,65.5742,366.787,7.86,0.554506,6.00128,-125.673,3750.64,-5269.04,1813.43,54.0735,755.156,-478
6,3,-6.26434,-8.74481,-624.099,-180826,11772,3387.63,68.8624,368.354,7.86,0.859682,8.74786,-126.894,4116.85,-2247.8,2774.73,78.286,752.557,-478
6,4,-5.34881,-6.3034,-625.319,-182199,9940.93,3799.62,65.8974,369.985,7.86,1.77521,9.05304,-124.453,4391.51,-2797.12,2088.09,73.5246,749.713,-478
6,5,-9.92645,-6.3034,-624.709,-182199,10307.1,2700.99,66.4991,370.27,7.86,-2.49725,9.35822,-123.842,4208.41,-3071.78,2088.09,71.196,751.018,-478
6,6,-6.56952,-5.69305,-632.033,-181650,10124,3387.63,66.0182,366.021,7.86,1.16486,8.13751,-122.621,4208.41,1872.07,2088.09,111.267,750.68,-478
6,7,-6.26434,-6.60858,-625.93,-179178,10398.7,3799.62,66.6132,364.874,7.86,0.859682,8.13751,-125.063,4391.51,-1698.49,1813.43,82.4189,749.886,-478
6,8,-3.21258,-6.3034,-625.93,-180826,10307.1,4623.6,66.4669,367.507,7.86,2.38556,6.00128,-121.401,4025.3,-2247.8,1813.43,77.4845,751.843,-478
6,9,-6.87469,-6.60858,-616.774,-180551,10490.2,3662.29,67.0082,371.35,7.86,0.859682,4.78058,-125.673,5947.91,-4719.73,1813.43,58.4445,737.672,-478
7,0,-4.43329,-5.38788,-625.319,-180551,9757.82,2700.99,65.6045,367.35,7.86,-0.0558454,5.08576,-128.725,4116.85,-2247.8,577.467,78.538,753.018,-478
7,1,-6.56952,-6.60858,-622.267,-180277,10215.6,3524.96,66.4167,368.324,7.86,1.16486,5.39093,-131.166,4025.3,-3071.78,1538.77,72.5811,754.312,-478
7,2,-5.04364,-5.69305,-624.709,-180551,9940.93,3524.96,65.9129,367.632,7.86,1.47003,5.08576,-125.063,2102.69,-2522.46,1264.11,75.8305,768.187,-478
7,3,-5.65399,-7.21893,-624.709,-180551,10124,4074.28,66.206,367.632,7.86,0.554506,6.30646,-123.842,4025.3,-50.536,1676.1,95.5919,752.497,-478
7,4,-4.73846,-5.69305,-624.099,-181650,10490.2,3250.3,66.8086,369.675,7.86,0.859682,2.94953,-126.284,4208.41,-2247.8,2500.07,78.2004,751.675,-478
7,5,-6.56952,-5.38788,-625.93,-180826,10032.5,3662.29,66.0281,367.507,7.86,-1.27655,6.30646,-128.725,4208.41,-2247.8,1538.77,78.538,752.307,-478
7,6,-6.26434,-6.3034,-624.099,-175058,10215.6,3799.62,66.3686,359.113,7.86,0.24933,8.13751,-123.842,5123.93,-3621.09,2225.42,66.7604,743.625,-478
7,7,-6.56952,-6.3034,-625.93,-180551,10032.5,5035.58,66.0281,367.068,7.86,0.24933,9.66339,-128.115,4025.3,-2522.46,714.796,76.3109,753.581,-478
7,8,-7.17987,-6.60858,-624.709,-180002,10124,3799.62,66.206,366.752,7.86,0.24933,7.52716,-119.57,3842.2,-3346.43,1813.43,68.0127,752.867,-478
7,9,-4.12811,-6.60858,-623.488,-185770,9940.93,4348.94,65.9441,376.567,7.86,1.77521,7.22199,-123.842,3567.54,-2247.8,-795.824,77.8495,756.193,-478
8,0,-6.56952,-7.21893,-620.436,-180002,9757.82,2151.67,65.7274,368.737,7.86,0.24933,8.13751,-122.621,4116.85,-1698.49,2225.42,82.1485,751.426,-478
8,1,-5.65399,-8.13446,-624.099,-181375,10124,3112.98,66.2218,369.235,7.86,0.859682,4.4754,-124.453,4299.96,-1698.49,1950.76,82.3523,750.449,-478
8,2,-7.79022,-8.13446,-624.099,-180826,10124,3250.3,66.2218,368.354,7.86,-0.361021,7.83234,-129.946,4025.3,-2247.8,4010.7,78.702,754.023,-478
8,3,-6.26434,-6.3034,-627.15,-180277,10032.5,3387.63,65.9969,366.069,7.86,0.24933,8.44269,-124.453,4208.41,-2522.46,1676.1,75.7315,751.185,-478
8,4,-6.56952,-7.82928,-622.878,-181101,10490.2,3799.62,66.8416,369.363,7.86,-2.19208,10.5789,-126.894,4208.41,-2522.46,1264.11,76.1215,751.835,-478
8,5,-6.26434,-3.25165,-623.488,-180277,10215.6,3387.63,66.3846,367.757,7.86,0.24933,5.69611,-122.011,3842.2,2421.39,1401.44,115.846,753.51,-478
8,6,-6.56952,-6.60858,-625.319,-181101,8384.53,4074.28,63.4084,368.228,7.86,0.859682,4.78058,-126.894,4025.3,-2522.46,302.809,76.1215,753.278,-478
8,7,-5.34881,-5.99823,-621.657,-180551,10215.6,3662.29,66.4328,369.05,7.86,2.99591,5.69611,-128.115,3842.2,-1149.17,1538.77,87.0302,755.01,-478
8,8,-5.34881,-5.99823,-626.54,-179178,9940.93,3799.62,65.8664,364.595,7.86,-0.0558454,3.86505,-126.284,3659.09,-3621.09,1813.43,67.3257,756.025,-478
8,9,-6.56952,-8.43963,-622.878,-179727,11955.1,3799.62,69.1933,367.158,7.86,0.24933,6.61163,-126.894,4208.41,-2247.8,2774.73,78.286,751.835,-478
9,0,-6.87469,-6.3034,-623.488,-181650,9849.37,3662.29,65.7972,369.96,7.86,1.16486,6.30646,-122.621,4483.06,-2797.12,1950.76,73.189,748.44,-478
9,1,-10.842,-7.21893,-623.488,-181101,10307.1,3662.29,66.5314,369.079,7.86,-4.02313,8.74786,-126.284,4574.62,-2522.46,1676.1,76.0254,748.775,-478
9,2,-6.56952,-5.99823,-625.93,-181375,10215.6,3112.98,66.3207,368.384,7.86,0.554506,6.91681,-123.842,4116.85,773.439,2088.09,102.245,751.757,-478
9,3,-7.17987,-7.21893,-622.878,-178903,9757.82,3662.29,65.6657,365.836,7.86,0.554506,6.91681,-125.673,4116.85,-1423.83,1126.78,84.6704,752.242,-478
9,4,-3.51776,-6.91376,-625.319,-180277,10032.5,3799.62,66.0438,366.91,7.86,3.91144,7.83234,-118.349,4208.41,-3071.78,1813.43,70.0448,749.441,-478
9,5,-6.56952,-6.91375,-623.488,-182199,10032.5,4760.92,66.0909,370.841,7.86,0.859682,4.4754,-126.284,4757.72,-4445.07,1950.76,60.8009,747.325,-478
9,6,-5.34881,-6.60858,-621.047,-180002,10215.6,641.051,66.449,368.451,7.86,0.554506,8.13751,-123.842,4208.41,-1973.14,2774.73,80.0673,751.018,-478
9,7,-7.48505,-5.99823,-622.267,-181375,10124,3662.29,66.2696,370.09,7.86,-0.0558454,8.74786,-129.335,4391.51,-1973.14,2225.42,80.744,751.046,-478
9,8,-9.3161,-7.21893,-621.657,-179178,10032.5,3112.98,66.1383,366.841,7.86,-0.971373,9.96857,-123.232,2835.11,-2522.46,2637.4,75.5308,761.994,-478
9,9,-6.26434,-6.91375,-625.93,-181101,10215.6,5996.89,66.3207,367.946,7.86,1.47003,7.52716,-123.232,4299.96,-599.852,2225.42,91.1323,750.107,-478
10,0,-6.56952,-5.99823,-621.047,-180002,10673.3,3524.96,67.1861,368.451,7.86,0.554506,4.4754,-124.453,4025.3,-1973.14,1538.77,80.1454,752.656,-478
10,1,-4.43329,-3.55682,-624.099,-180551,10124,4348.94,66.2218,367.914,7.86,1.47003,6.91681,-118.349,4299.96,-2247.8,1126.78,77.007,748.667,-478
10,2,-6.26434,-6.60858,-619.826,-176706,10490.2,3799.62,66.9245,363.705,7.86,0.859682,5.08576,-126.894,5032.38,-4719.73,1676.1,58.8057,745.342,-478
10,3,-7.17987,-5.99823,-622.267,-181375,9666.27,3799.62,65.5339,370.09,7.86,0.859682,8.44269,-128.115,3842.2,-1698.49,1676.1,82.7425,755.01,-478
10,4,-6.26434,-8.43963,-620.436,-178903,9849.37,3662.29,65.8749,366.966,7.86,0.859682,5.69611,-128.725,4116.85,-5543.7,1538.77,52.9338,753.018,-478
10,5,-4.43329,-5.99823,-622.878,-183847,10215.6,3936.95,66.4006,373.773,7.86,-0.971373,6.30646,-125.063,3292.88,-2522.46,-795.824,75.8305,758.67,-478
10,6,-6.56952,-6.91375,-620.436,-180551,10215.6,2563.66,66.4652,369.622,7.86,0.859682,6.00128,-124.453,4116.85,-1423.83,1401.44,84.5593,751.92,-478
10,7,-6.26434,-5.69305,-622.267,-180277,10032.5,3799.62,66.1225,368.324,7.86,0.24933,1.72882,-125.673,4116.85,-50.536,1401.44,95.5979,752.242,-478
10,8,-6.56952,-5.69305,-621.047,-180826,9940.93,2975.65,66.0067,369.778,7.86,0.24933,6.61163,-126.284,4116.85,-1973.14,4560.01,80.3753,752.4,-478
