Trajectories
100
,,WRAPS2_Chawin:P_Top_R,,,WRAPS2_Chawin:P_Front_L,,,WRAPS2_Chawin:P_Top_L,,,WRAPS2_Chawin:P_Back_L,,,WRAPS2_Chawin:P_Hip_R,,,WRAPS2_Chawin:P_ASIS_R,,,WRAPS2_Chawin:P_ASIS_L,,,WRAPS2_Chawin:P_Hip_L,,,WRAPS2_Chawin:T_Front_R,,,WRAPS2_Chawin:T_Front_L,,,WRAPS2_Chawin:T_Side_L,,,WRAPS2_Chawin:T_SternalNotch,,,WRAPS2_Chawin:T_C7,,,WRAPS2_Chawin:T_T8_Top,,,WRAPS2_Chawin:T_T8_L,,,WRAPS2_Chawin:T_T8_R,,,WRAPS2_Chawin:T_Xyphoid,,,WRAPS2_Chawin:H_Ear_R,,,WRAPS2_Chawin:H_Forehead,,,WRAPS2_Chawin:H_Ear_L,,,WRAPS2_Chawin:H_Occiput,,,WRAPS2_Chawin:H_Vertex,,,
Frame,Sub Frame,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
,,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm,mm
21,0,252.968,361.36,239.82,24.9316,497.887,222.294,-137.198,390.672,235.498,-12.8256,243.262,219.011,249.648,367.381,140.014,201.715,483.504,160.67,-64.1427,504.401,154.816,,,,114.122,513.811,478.747,-9.83677,520.677,528.865,-108.381,507.519,466.513,53.4325,446.974,569.656,60.7986,312.944,620.29,58.6908,240.535,482.38,5.77264,226.602,369.504,102.922,227.65,365.614,54.0985,519.536,403.551,155.268,443.89,775.015,69.0644,539.393,833.694,-22.2649,443.893,781.37,43.7224,335.53,748.557,61.3485,379.964,864.114
22,0,252.995,361.337,239.823,24.9554,497.875,222.272,-137.193,390.679,235.495,-12.8136,243.281,218.976,249.681,367.387,140.019,201.741,483.493,160.652,-64.1217,504.391,154.797,,,,114.134,513.817,478.716,-9.82948,520.69,528.848,-108.378,507.529,466.495,53.4271,447.045,569.668,60.8033,312.984,620.304,58.6937,240.553,482.385,5.7832,226.627,369.471,102.917,227.671,365.61,54.1043,519.53,403.532,155.288,443.939,775.036,69.057,539.421,833.689,-22.27,443.923,781.363,43.7258,335.566,748.568,61.3511,379.993,864.119
23,0,253.008,361.292,239.796,24.9698,497.863,222.254,-137.19,390.682,235.495,-12.8083,243.291,218.989,249.101,365.581,137.668,201.764,483.469,160.628,-64.1019,504.378,154.788,,,,114.139,513.827,478.698,-9.82596,520.698,528.833,-108.372,507.527,466.477,53.4223,447.06,569.664,60.8069,313.016,620.306,58.6979,240.577,482.403,5.78108,226.625,369.482,102.917,227.681,365.63,54.1125,519.536,403.524,155.302,443.996,775.061,69.056,539.462,833.692,-22.2817,443.954,781.377,43.7308,335.601,748.574,61.3592,380.024,864.123
24,0,253.017,361.287,239.795,24.987,497.883,222.246,-137.179,390.712,235.507,-12.8196,243.294,219.004,249.08,365.406,137.454,201.781,483.471,160.637,-64.0934,504.373,154.78,,,,114.146,513.848,478.688,-9.82855,520.716,528.819,-108.372,507.535,466.462,53.4093,447.073,569.645,60.7994,313.052,620.308,58.7017,240.599,482.411,5.7919,226.632,369.493,102.924,227.691,365.669,54.1149,519.549,403.503,155.312,444.04,775.059,69.0519,539.509,833.685,-22.2822,443.992,781.373,43.7324,335.641,748.59,61.371,380.068,864.124
25,0,253.03,361.3,239.825,24.9914,497.902,222.253,-137.181,390.712,235.5,-12.816,243.307,219.019,249.138,365.566,137.671,201.788,483.477,160.618,-64.0833,504.406,154.763,,,,114.123,513.869,478.676,-9.84009,520.726,528.806,-108.377,507.535,466.441,53.4065,447.102,569.656,60.7938,313.081,620.325,58.7015,240.62,482.431,5.81742,226.641,369.523,102.932,227.709,365.7,54.1081,519.566,403.483,155.316,444.1,775.075,69.0484,539.566,833.668,-22.2832,444.033,781.368,43.7305,335.68,748.609,61.3781,380.124,864.122
26,0,253.019,361.321,239.827,24.9832,497.889,222.25,-137.183,390.707,235.487,-12.8183,243.329,218.949,249.083,365.499,137.559,201.773,483.487,160.627,-64.0882,504.391,154.763,,,,114.105,513.908,478.675,-9.86498,520.741,528.795,-108.402,507.542,466.427,53.4093,447.131,569.663,60.7925,313.106,620.315,58.7083,240.645,482.447,5.81247,226.658,369.5,102.944,227.723,365.716,54.1003,519.576,403.473,155.312,444.148,775.074,69.0447,539.617,833.644,-22.2872,444.073,781.368,43.7348,335.727,748.622,61.3814,380.182,864.133
27,0,253.007,361.371,239.852,24.9692,497.921,222.282,-137.18,390.723,235.503,-12.8308,243.314,219.012,249.679,367.382,140.017,201.763,483.508,160.666,-64.0967,504.408,154.793,,,,114.077,513.938,478.668,-9.89028,520.765,528.792,-108.425,507.557,466.421,53.4041,447.142,569.651,60.79,313.122,620.318,58.7121,240.664,482.435,5.82605,226.664,369.505,102.955,227.743,365.727,54.0896,519.591,403.465,155.288,444.188,775.061,69.0319,539.69,833.619,-22.2911,444.126,781.374,43.7408,335.773,748.634,61.3814,380.247,864.134
28,0,252.982,361.378,239.853,24.9562,497.949,222.308,-137.18,390.726,235.504,-12.8233,243.319,219.021,249.655,367.384,140.022,201.746,483.516,160.67,-64.1124,504.421,154.807,,,,114.057,513.966,478.664,-9.90768,520.777,528.793,-108.437,507.573,466.425,53.3939,447.156,569.657,60.7942,313.149,620.311,58.7193,240.683,482.428,5.83776,226.677,369.547,102.956,227.765,365.728,54.0826,519.625,403.461,155.26,444.234,775.052,69.024,539.757,833.591,-22.2966,444.177,781.365,43.7399,335.813,748.674,61.3774,380.312,864.135
29,0,252.983,361.382,239.858,24.9501,497.942,222.313,-137.189,390.719,235.524,-12.8182,243.333,219.012,248.984,365.394,137.447,201.739,483.516,160.678,-64.1132,504.427,154.829,,,,114.046,513.987,478.66,-9.92364,520.781,528.784,-108.445,507.563,466.412,53.4023,447.162,569.649,60.7917,313.168,620.33,58.7238,240.69,482.422,5.84172,226.675,369.516,102.96,227.771,365.731,54.0736,519.617,403.44,155.257,444.276,775.049,69.0211,539.816,833.565,-22.3016,444.225,781.354,43.7365,335.856,748.678,61.3712,380.378,864.142
30,0,252.993,361.385,239.873,24.9519,497.935,222.316,-137.2,390.701,235.52,-12.819,243.328,218.98,249.661,367.397,140.05,201.74,483.52,160.691,-64.1166,504.416,154.821,,,,114.042,513.992,478.65,-9.93097,520.781,528.775,-108.456,507.553,466.403,53.3934,447.161,569.644,60.8154,313.184,620.317,58.7332,240.697,482.413,5.85075,226.677,369.491,102.973,227.786,365.69,54.0574,519.613,403.438,155.261,444.309,775.05,69.0302,539.863,833.544,-22.3091,444.279,781.343,43.7314,335.896,748.674,61.3657,380.43,864.143
