Devices
1000
,,Seat Plate - Force,,,Seat Plate - Moment,,,Seat Plate - CoP,,,Foot Plate - Force,,,Foot Plate - Moment,,,Foot Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
7,3,-7.79022,-1.11541,-625.319,-188516,13236.8,3799.62,71.1681,380.087,7.86,0.859682,7.52716,-119.57,4574.62,3520.02,1813.43,125.439,746.741,-478
7,4,-7.48504,-5.38788,-626.54,-183847,14243.9,3387.63,72.7342,372.048,7.86,1.47003,6.91681,-122.011,4940.83,-1973.14,3736.04,79.8282,744.505,-478
7,5,-6.87469,-5.69305,-627.761,-187692,13328.4,4486.27,71.2316,377.602,7.86,0.859682,5.39093,-125.673,4208.41,-2247.8,1126.78,78.1139,751.513,-478
7,6,-7.79022,-5.69305,-627.761,-187143,13236.8,4074.28,71.0858,376.727,7.86,1.16486,9.35822,-123.232,4116.85,-1973.14,1676.1,79.9884,751.593,-478
7,7,-7.48504,-3.862,-627.15,-187692,12229.7,4760.92,69.5005,377.893,7.86,1.77521,6.00128,-120.79,4116.85,-1973.14,852.125,79.6647,750.917,-478
7,8,-6.87469,-4.47235,-625.319,-185770,13603,4074.28,71.7537,375.695,7.86,1.47003,6.30646,-124.453,4208.41,-1149.17,1401.44,86.7662,751.185,-478
7,9,-6.26434,-4.47235,-626.54,-187143,13511.5,4760.92,71.5652,377.308,7.86,2.08039,9.35822,-123.232,4025.3,-1423.83,1950.76,84.446,752.336,-478
8,0,-6.26434,-8.13446,-619.216,-186868,13328.4,3936.95,71.5246,380.397,7.86,0.554506,7.83234,-126.284,4208.41,-5818.36,1950.76,49.9262,751.675,-478
8,1,-5.04364,-5.0827,-627.15,-189340,11955.1,4623.6,69.0626,380.521,7.86,0.24933,8.13751,-122.621,4025.3,-1423.83,-246.508,84.3884,752.173,-478
8,2,-6.26434,-5.38788,-624.709,-188791,13053.7,3387.63,70.8957,380.821,7.86,3.30109,7.83234,-122.621,4208.41,-874.511,1401.44,88.8682,750.68,-478
