Devices
1000
,,Seat Plate - Force,,,Seat Plate - Moment,,,Seat Plate - CoP,,,Foot Plate - Force,,,Foot Plate - Moment,,,Foot Plate - CoP,,,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm
9,4,-5.34881,-5.99823,-619.826,-184122,12779.1,2426.33,70.6172,375.669,7.86,-0.361021,6.00128,-130.556,4116.85,-325.194,1950.76,93.5092,753.467,-478
9,5,-6.87469,-3.25165,-621.047,-185770,12412.9,2838.32,69.987,377.739,7.86,1.47003,9.35822,-131.777,4208.41,1048.1,1950.76,103.954,753.064,-478
9,6,-7.17987,-6.91375,-619.826,-180277,14335.5,2563.66,73.1282,369.465,7.86,0.24933,9.05304,-129.946,4391.51,-599.852,4697.34,91.3838,751.205,-478
9,7,-6.26434,-6.91375,-620.436,-185220,12687.5,3799.62,70.4493,377.147,7.86,1.16486,8.74786,-131.166,4025.3,-1149.17,3049.39,87.2388,754.312,-478
9,8,-5.04364,-6.3034,-617.995,-185495,12779.1,2975.65,70.6783,378.771,7.86,0.859682,7.52716,-128.725,4116.85,1048.1,2362.75,104.142,753.018,-478
9,9,-8.70575,-4.16717,-618.605,-184946,12504.4,2700.99,70.2139,377.587,7.86,0.859682,10.5789,-127.504,3933.75,-599.852,5246.66,91.2954,754.148,-478
10,0,-6.26434,-5.0827,-621.047,-183573,12504.4,2838.32,70.1344,374.201,7.86,1.77521,9.35822,-129.335,4574.62,-1423.83,2500.08,84.9912,749.63,-478
10,1,-8.40057,-5.99823,-618.605,-183847,12870.6,3387.63,70.8059,375.811,7.86,-1.58172,12.1048,-131.166,4299.96,-325.194,1538.77,93.5208,752.218,-478
10,2,-7.48504,-1.72577,-620.436,-185220,12504.4,3112.98,70.1542,377.147,7.86,0.859682,9.35822,-125.673,3842.2,4893.31,2774.73,134.937,754.427,-478
10,3,-8.40057,-6.3034,-617.385,-181375,13511.5,3387.63,71.885,372.395,7.86,2.08039,6.91681,-131.777,4666.17,-1423.83,4697.34,85.1952,749.59,-478
10,4,-5.95917,-6.60858,-620.436,-183573,12596,3936.95,70.3018,374.491,7.86,1.47003,7.22199,-133.608,3933.75,-2247.8,2362.75,79.1761,755.558,-478
10,5,-5.95917,-6.3034,-619.826,-184122,13053.7,2838.32,71.0603,375.669,7.86,0.554506,9.05304,-132.387,4208.41,498.781,1950.76,99.7676,753.211,-478
10,6,-7.79022,-2.94647,-619.216,-184946,12046.6,3524.96,69.4547,377.292,7.86,2.38556,7.52716,-129.335,4025.3,-325.194,4148.02,93.4857,753.877,-478
10,7,-7.17987,-5.99823,-621.047,-183023,12687.5,2700.99,70.4292,373.316,7.86,1.16486,6.91681,-132.387,4666.17,-2247.8,2088.09,79.021,749.754,-478
10,8,-5.95917,-6.60858,-620.436,-184946,12870.6,3662.29,70.7445,376.705,7.86,-2.80243,12.7151,-132.387,4025.3,-874.511,1950.76,89.3943,754.594,-478
10,9,-6.87469,-3.55682,-619.216,-184671,12504.4,2975.65,70.1939,376.849,7.86,0.859682,8.13751,-125.673,3933.75,2970.71,2500.08,119.638,753.699,-478
11,0,-7.79022,-6.60858,-619.826,-183573,11497.3,2975.65,68.5493,374.783,7.86,2.08039,8.44269,-130.556,4483.06,-325.194,2500.08,93.5092,750.662,-478
11,1,-6.26434,-5.69305,-620.436,-184122,12687.5,3662.29,70.4493,375.377,7.86,2.08039,8.44269,-131.166,4116.85,-874.511,2500.08,89.3328,753.614,-478
11,2,-6.87469,-5.38788,-620.436,-183298,12870.6,3387.63,70.7445,374.049,7.86,1.47003,12.1048,-128.725,4208.41,-4994.38,2500.08,57.2011,752.307,-478
11,3,-5.34881,-4.77752,-620.436,-184671,11588.9,3524.96,68.6786,376.262,7.86,1.77521,8.44269,-128.725,3933.75,-874.511,440.138,89.2064,754.441,-478
11,4,-6.26434,-5.99823,-618.605,-182749,12779.1,3250.3,70.6579,374.035,7.86,1.16486,9.05304,-131.777,4025.3,-50.536,2088.09,95.6165,754.454,-478
